session_id,user_id,ts_iso,utm_source,device,pages
S45117419,U106695,2025-07-13T16:00:00,search,tablet,8
S488496961,U106695,2025-07-17T06:00:00,social,desktop,3
S921556910,U106696,2025-06-06T09:00:00,email,desktop,4
S939211132,U106696,2025-06-11T16:00:00,search,mobile,7
S497780449,U106696,2025-06-12T21:00:00,search,mobile,3
S535658543,U106697,2025-06-05T17:00:00,display,mobile,5
S32791996,U106698,2025-06-23T20:00:00,email,mobile,4
S323686320,U106698,2025-06-27T17:00:00,social,desktop,5
S108199648,U106698,2025-07-05T10:00:00,search,mobile,5
S78451750,U106699,2025-06-21T05:00:00,display,mobile,3
S916853164,U106700,2025-06-08T06:00:00,search,mobile,5
S545346108,U106700,2025-06-10T01:00:00,direct,mobile,7
S486808242,U106701,2025-08-05T18:00:00,search,mobile,9
S806550810,U106702,2025-08-09T18:00:00,search,mobile,1
S504321281,U106702,2025-08-18T14:00:00,social,desktop,8
S423822808,U106702,2025-08-21T16:00:00,search,tablet,4
S167976529,U106703,2025-07-12T07:00:00,social,mobile,1
S129542480,U106704,2025-06-15T11:00:00,email,mobile,2
S292606190,U106704,2025-06-23T02:00:00,display,mobile,3
S563420347,U106704,2025-07-01T17:00:00,search,mobile,4
S469013971,U106705,2025-08-05T23:00:00,social,mobile,4
S326302827,U106705,2025-08-08T16:00:00,search,desktop,2
S696005175,U106705,2025-08-09T04:00:00,search,mobile,4
S186418252,U106706,2025-07-08T16:00:00,social,mobile,6
S856914232,U106706,2025-07-14T09:00:00,social,desktop,3
S562453193,U106707,2025-05-23T11:00:00,display,desktop,7
S698137627,U106707,2025-05-25T15:00:00,social,mobile,5
S951265529,U106707,2025-05-26T08:00:00,search,mobile,5
S542814627,U106708,2025-08-05T20:00:00,social,tablet,1
S535895214,U106709,2025-08-04T19:00:00,search,mobile,5
S199788252,U106709,2025-08-05T21:00:00,social,mobile,3
S690071700,U106710,2025-05-23T12:00:00,search,mobile,1
S355108818,U106710,2025-05-28T18:00:00,display,mobile,7
S503558915,U106711,2025-07-05T09:00:00,email,mobile,3
S654052332,U106711,2025-07-07T02:00:00,social,mobile,7
S716264635,U106712,2025-06-03T08:00:00,email,mobile,3
S68141099,U106713,2025-07-08T07:00:00,email,desktop,3
S185670447,U106713,2025-07-10T09:00:00,direct,mobile,1
S18978332,U106713,2025-07-19T16:00:00,display,mobile,1
S522989455,U106714,2025-07-13T22:00:00,display,mobile,5
S456862342,U106715,2025-06-10T13:00:00,search,mobile,4
S188425224,U106715,2025-06-18T18:00:00,display,mobile,6
S767329213,U106715,2025-06-20T11:00:00,email,mobile,5
S116211814,U106716,2025-06-11T10:00:00,display,mobile,5
S146286816,U106717,2025-07-21T01:00:00,direct,mobile,6
S951609232,U106717,2025-07-27T13:00:00,search,mobile,7
S596029099,U106717,2025-08-02T23:00:00,email,desktop,5
S598606734,U106718,2025-06-24T20:00:00,search,mobile,1
S514320396,U106718,2025-06-25T15:00:00,social,desktop,3
S957386818,U106718,2025-06-29T14:00:00,direct,mobile,9
S679513004,U106719,2025-06-23T09:00:00,search,tablet,1
S861223583,U106719,2025-06-30T12:00:00,social,mobile,4
S268873162,U106719,2025-07-09T12:00:00,social,mobile,5
S796193932,U106720,2025-05-22T17:00:00,direct,mobile,6
S167780918,U106720,2025-05-24T05:00:00,search,desktop,4
S53553325,U106721,2025-07-12T17:00:00,search,desktop,3
S361962892,U106721,2025-07-20T06:00:00,social,mobile,4
S971332059,U106722,2025-08-01T18:00:00,search,desktop,4
S157257119,U106723,2025-06-25T06:00:00,display,mobile,3
S286361424,U106724,2025-05-21T09:00:00,display,mobile,1
S905910598,U106724,2025-05-27T09:00:00,search,mobile,4
S69336962,U106724,2025-05-30T19:00:00,social,mobile,4
S827885944,U106725,2025-05-23T15:00:00,social,tablet,5
S909720844,U106725,2025-05-25T11:00:00,search,desktop,4
S694192347,U106726,2025-07-31T20:00:00,social,mobile,3
S265839274,U106727,2025-07-12T18:00:00,social,desktop,4
S489383540,U106727,2025-07-13T15:00:00,social,tablet,3
S891932735,U106728,2025-07-24T15:00:00,social,mobile,2
S305090349,U106728,2025-07-26T08:00:00,social,mobile,1
S3051017,U106728,2025-07-31T10:00:00,search,tablet,3
S487690528,U106729,2025-07-05T14:00:00,search,mobile,3
S865289977,U106730,2025-08-01T07:00:00,search,desktop,6
S570379313,U106730,2025-08-09T00:00:00,search,mobile,6
S770882739,U106731,2025-06-23T14:00:00,search,mobile,3
S723165300,U106731,2025-06-29T06:00:00,social,mobile,5
S464564780,U106731,2025-07-08T21:00:00,search,desktop,5
S496066200,U106732,2025-05-23T09:00:00,social,desktop,4
S49170589,U106732,2025-05-24T03:00:00,search,tablet,4
S76381611,U106733,2025-06-04T08:00:00,social,mobile,7
S221983486,U106733,2025-06-12T10:00:00,search,desktop,5
S217978971,U106733,2025-06-18T06:00:00,search,mobile,4
S901508502,U106734,2025-07-14T11:00:00,search,desktop,2
S325348814,U106735,2025-07-17T06:00:00,search,desktop,2
S970313717,U106735,2025-07-25T03:00:00,search,mobile,3
S121717205,U106735,2025-08-02T07:00:00,search,mobile,2
S363356445,U106736,2025-06-10T22:00:00,search,mobile,2
S548349621,U106737,2025-06-05T12:00:00,direct,mobile,6
S792145337,U106738,2025-07-14T22:00:00,social,desktop,3
S781447666,U106739,2025-08-14T13:00:00,search,mobile,6
S220528775,U106740,2025-05-22T17:00:00,search,mobile,8
S307363033,U106740,2025-05-27T12:00:00,search,mobile,3
S305045014,U106740,2025-05-28T02:00:00,search,mobile,5
S768252399,U106741,2025-06-02T05:00:00,search,desktop,5
S670716658,U106741,2025-06-06T04:00:00,search,mobile,4
S259967990,U106741,2025-06-13T20:00:00,search,desktop,2
S202100128,U106742,2025-06-17T13:00:00,search,desktop,4
S149870031,U106743,2025-06-19T22:00:00,search,mobile,1
S726460439,U106743,2025-06-28T08:00:00,email,mobile,4
S781488161,U106744,2025-07-28T08:00:00,direct,tablet,8
S343235032,U106745,2025-06-06T21:00:00,search,desktop,4
S174352119,U106745,2025-06-14T10:00:00,social,mobile,6
S1091800,U106746,2025-06-24T00:00:00,display,mobile,4
S757565698,U106746,2025-06-28T23:00:00,search,mobile,7
S792384719,U106746,2025-07-05T20:00:00,search,mobile,1
S817613528,U106747,2025-07-20T09:00:00,search,desktop,1
S120223076,U106748,2025-05-21T15:00:00,search,desktop,2
S318180028,U106749,2025-06-07T10:00:00,social,desktop,4
S490990360,U106749,2025-06-16T05:00:00,social,mobile,2
S402224152,U106750,2025-08-09T01:00:00,search,tablet,2
S371503043,U106750,2025-08-12T11:00:00,search,mobile,6
S229515998,U106751,2025-06-11T13:00:00,search,desktop,7
S163858269,U106751,2025-06-14T16:00:00,search,mobile,2
S524035329,U106751,2025-06-21T17:00:00,search,desktop,1
S940871198,U106752,2025-07-05T11:00:00,social,desktop,3
S657467002,U106753,2025-07-15T00:00:00,display,mobile,5
S286875869,U106753,2025-07-17T20:00:00,search,desktop,3
S736793279,U106753,2025-07-25T06:00:00,social,mobile,5
S385878974,U106754,2025-07-07T07:00:00,social,mobile,2
S271403423,U106755,2025-06-05T09:00:00,search,mobile,5
S829785004,U106756,2025-07-07T19:00:00,social,desktop,7
S2108121,U106756,2025-07-16T06:00:00,social,mobile,3
S447940115,U106757,2025-06-04T12:00:00,search,desktop,1
S129611222,U106757,2025-06-07T05:00:00,search,desktop,2
S288213491,U106757,2025-06-10T21:00:00,social,desktop,3
S157580057,U106758,2025-07-27T22:00:00,search,mobile,6
S279065503,U106758,2025-07-29T02:00:00,search,mobile,4
S731596428,U106759,2025-08-02T08:00:00,search,desktop,4
S312517893,U106759,2025-08-06T06:00:00,direct,mobile,3
S982512221,U106759,2025-08-12T23:00:00,social,mobile,1
S518776452,U106760,2025-08-05T12:00:00,search,desktop,4
S910106446,U106760,2025-08-08T12:00:00,search,mobile,1
S144825660,U106761,2025-07-25T16:00:00,search,tablet,3
S627709691,U106761,2025-07-26T07:00:00,search,desktop,5
S186396916,U106762,2025-07-05T20:00:00,search,mobile,4
S545850880,U106763,2025-05-20T14:00:00,social,desktop,2
S267415749,U106763,2025-05-23T21:00:00,search,desktop,5
S305534390,U106764,2025-07-06T05:00:00,display,mobile,8
S227521179,U106764,2025-07-11T03:00:00,social,desktop,3
S714978203,U106765,2025-06-16T22:00:00,display,mobile,4
S396438986,U106766,2025-07-26T02:00:00,direct,desktop,6
S687808866,U106766,2025-08-03T02:00:00,display,desktop,3
S217313635,U106766,2025-08-12T19:00:00,search,mobile,5
S642008387,U106767,2025-08-08T07:00:00,direct,desktop,4
S639263358,U106768,2025-06-08T17:00:00,social,desktop,2
S579911256,U106768,2025-06-14T02:00:00,search,tablet,1
S334714278,U106769,2025-07-27T23:00:00,social,tablet,4
S133922702,U106770,2025-05-31T22:00:00,search,desktop,5
S596929104,U106770,2025-06-09T16:00:00,search,mobile,3
S609560562,U106771,2025-07-09T11:00:00,display,desktop,2
S750866599,U106771,2025-07-16T03:00:00,social,mobile,6
S679909738,U106772,2025-08-14T11:00:00,social,desktop,4
S703463428,U106772,2025-08-20T23:00:00,display,desktop,3
S987059644,U106773,2025-05-21T21:00:00,direct,mobile,5
S753588089,U106773,2025-05-28T05:00:00,display,mobile,3
S709835263,U106774,2025-05-21T18:00:00,social,mobile,5
S307652683,U106774,2025-05-27T11:00:00,search,mobile,3
S198404547,U106774,2025-05-30T16:00:00,social,mobile,4
S559266805,U106775,2025-07-18T23:00:00,social,desktop,1
S29847312,U106775,2025-07-21T11:00:00,search,mobile,6
S428330450,U106776,2025-07-28T08:00:00,search,mobile,8
S4430752,U106777,2025-07-18T04:00:00,social,desktop,6
S811546706,U106777,2025-07-22T03:00:00,social,desktop,1
S560585925,U106777,2025-07-25T02:00:00,search,desktop,5
S693018456,U106778,2025-06-11T13:00:00,direct,mobile,3
S157368836,U106779,2025-06-08T17:00:00,display,mobile,6
S856821511,U106780,2025-05-30T03:00:00,display,desktop,3
S44431753,U106781,2025-07-06T17:00:00,display,tablet,1
S810063717,U106782,2025-06-09T02:00:00,search,mobile,4
S159572067,U106782,2025-06-16T20:00:00,direct,mobile,2
S750541197,U106783,2025-06-21T11:00:00,search,mobile,3
S83187600,U106783,2025-06-23T22:00:00,search,mobile,2
S185162728,U106783,2025-06-27T12:00:00,search,mobile,5
S900019572,U106784,2025-05-28T21:00:00,email,desktop,6
S450624164,U106784,2025-06-05T01:00:00,social,desktop,3
S38469953,U106785,2025-08-10T14:00:00,search,mobile,1
S760197016,U106785,2025-08-14T14:00:00,display,desktop,2
S865167079,U106785,2025-08-22T04:00:00,search,tablet,1
S630744769,U106786,2025-06-02T07:00:00,direct,mobile,5
S472499307,U106787,2025-08-03T05:00:00,social,tablet,5
S124575328,U106788,2025-07-20T21:00:00,search,mobile,2
S304684860,U106788,2025-07-29T21:00:00,search,mobile,2
S357656296,U106789,2025-06-01T06:00:00,search,desktop,2
S417210050,U106789,2025-06-09T12:00:00,search,tablet,4
S821170128,U106789,2025-06-11T00:00:00,search,mobile,1
S460708313,U106790,2025-06-15T15:00:00,search,desktop,5
S191378731,U106790,2025-06-20T00:00:00,search,desktop,4
S639725974,U106790,2025-06-29T13:00:00,search,mobile,4
S384135598,U106791,2025-06-13T11:00:00,search,mobile,3
S724495184,U106792,2025-08-07T14:00:00,email,mobile,4
S103633398,U106792,2025-08-15T00:00:00,search,desktop,2
S895576360,U106792,2025-08-22T01:00:00,social,desktop,6
S893279209,U106793,2025-07-18T22:00:00,search,mobile,4
S250887932,U106793,2025-07-22T03:00:00,direct,mobile,2
S386565169,U106793,2025-07-31T08:00:00,social,desktop,4
S918779821,U106794,2025-06-24T04:00:00,search,mobile,7
S48496454,U106795,2025-05-19T22:00:00,search,mobile,2
S612472126,U106795,2025-05-25T14:00:00,search,mobile,1
S237051213,U106796,2025-08-12T06:00:00,display,mobile,4
S768961295,U106797,2025-06-23T07:00:00,search,desktop,3
S527352377,U106797,2025-07-01T23:00:00,search,mobile,5
S758986524,U106798,2025-07-28T17:00:00,search,desktop,4
S499639889,U106798,2025-07-30T03:00:00,display,mobile,5
S73204514,U106798,2025-08-02T23:00:00,search,desktop,1
S165580938,U106799,2025-05-20T18:00:00,direct,desktop,6
S328910053,U106799,2025-05-24T05:00:00,social,mobile,7
S225166472,U106800,2025-06-11T19:00:00,display,desktop,6
S533626657,U106801,2025-05-23T08:00:00,search,mobile,3
S870133898,U106801,2025-05-25T05:00:00,direct,tablet,4
S481398835,U106801,2025-06-03T12:00:00,email,desktop,2
S126186934,U106802,2025-07-29T12:00:00,search,mobile,6
S793281459,U106802,2025-08-01T16:00:00,direct,mobile,1
S504601979,U106802,2025-08-06T17:00:00,email,mobile,4
S67732351,U106803,2025-07-09T21:00:00,search,mobile,4
S719152623,U106804,2025-08-01T18:00:00,social,mobile,4
S800817247,U106805,2025-06-11T00:00:00,social,tablet,5
S301030172,U106806,2025-07-25T16:00:00,direct,desktop,4
S512457965,U106806,2025-07-30T17:00:00,email,mobile,3
S365011614,U106807,2025-08-09T09:00:00,social,desktop,6
S281640569,U106807,2025-08-14T13:00:00,social,desktop,4
S251572785,U106807,2025-08-18T14:00:00,direct,mobile,3
S841877939,U106808,2025-07-23T23:00:00,search,desktop,8
S388551730,U106808,2025-07-24T09:00:00,social,mobile,1
S849283641,U106809,2025-08-01T10:00:00,social,desktop,5
S141210317,U106809,2025-08-07T16:00:00,search,desktop,6
S62376305,U106809,2025-08-11T09:00:00,display,mobile,2
S862610278,U106810,2025-08-02T07:00:00,direct,desktop,4
S731957406,U106810,2025-08-04T22:00:00,social,mobile,4
S526888920,U106810,2025-08-07T11:00:00,direct,mobile,4
S311853122,U106811,2025-07-28T17:00:00,social,mobile,4
S676442901,U106811,2025-07-30T13:00:00,direct,mobile,3
S211589995,U106811,2025-08-01T01:00:00,email,tablet,3
S662404703,U106812,2025-06-02T20:00:00,social,mobile,1
S918902819,U106813,2025-06-06T14:00:00,direct,desktop,2
S538811161,U106813,2025-06-08T22:00:00,social,desktop,4
S74922831,U106814,2025-06-20T03:00:00,social,mobile,1
S379945295,U106815,2025-06-10T23:00:00,display,mobile,7
S886209228,U106815,2025-06-14T04:00:00,display,mobile,3
S955728911,U106815,2025-06-21T02:00:00,social,desktop,2
S494287939,U106816,2025-08-04T23:00:00,direct,mobile,3
S783058241,U106816,2025-08-06T05:00:00,display,desktop,3
S864677291,U106817,2025-06-05T07:00:00,display,desktop,4
S825269326,U106818,2025-07-02T11:00:00,search,desktop,2
S600152315,U106819,2025-06-28T22:00:00,display,desktop,3
S475326887,U106819,2025-07-01T10:00:00,social,desktop,4
S364646028,U106820,2025-06-02T07:00:00,search,mobile,6
S276419734,U106821,2025-07-04T23:00:00,search,mobile,3
S249832767,U106821,2025-07-12T08:00:00,display,mobile,5
S951960961,U106822,2025-08-03T20:00:00,search,desktop,5
S686651240,U106822,2025-08-05T11:00:00,display,mobile,6
S257996246,U106823,2025-05-24T10:00:00,search,mobile,2
S132996596,U106823,2025-06-01T05:00:00,search,mobile,2
S98527042,U106824,2025-07-06T17:00:00,direct,mobile,4
S109917226,U106825,2025-07-25T22:00:00,email,desktop,3
S394555559,U106826,2025-05-25T21:00:00,direct,desktop,1
S44342935,U106826,2025-05-31T01:00:00,social,mobile,4
S758712834,U106826,2025-06-02T18:00:00,direct,mobile,4
S370997280,U106827,2025-05-31T21:00:00,email,mobile,5
S55601306,U106827,2025-06-05T04:00:00,display,mobile,4
S123132286,U106827,2025-06-07T19:00:00,email,mobile,4
S714955264,U106828,2025-05-27T13:00:00,search,mobile,1
S716227705,U106829,2025-06-02T04:00:00,social,mobile,6
S64461115,U106829,2025-06-04T10:00:00,social,mobile,3
S640408841,U106829,2025-06-13T02:00:00,social,desktop,3
S206232787,U106830,2025-07-18T22:00:00,search,mobile,7
S328758086,U106831,2025-08-12T06:00:00,search,mobile,1
S733900892,U106832,2025-08-04T04:00:00,search,mobile,1
S678679397,U106833,2025-06-12T16:00:00,search,mobile,5
S866806875,U106833,2025-06-16T08:00:00,social,desktop,3
S137415279,U106834,2025-07-17T17:00:00,display,mobile,7
S643439737,U106835,2025-07-08T13:00:00,search,desktop,3
S70529872,U106835,2025-07-11T23:00:00,social,desktop,3
S370985297,U106836,2025-08-01T06:00:00,search,mobile,5
S870918348,U106836,2025-08-08T18:00:00,direct,desktop,5
S608509954,U106836,2025-08-17T16:00:00,email,mobile,3
S919583525,U106837,2025-06-01T00:00:00,search,mobile,4
S872480275,U106838,2025-07-13T07:00:00,direct,mobile,2
S911957852,U106838,2025-07-20T17:00:00,social,mobile,1
S168949588,U106839,2025-06-11T07:00:00,direct,mobile,1
S263820132,U106839,2025-06-19T00:00:00,search,mobile,4
S988173210,U106840,2025-07-04T18:00:00,social,tablet,3
S215873851,U106840,2025-07-07T09:00:00,direct,mobile,1
S234857020,U106841,2025-08-01T16:00:00,search,desktop,2
S597009558,U106841,2025-08-02T15:00:00,search,desktop,5
S999315208,U106842,2025-08-07T02:00:00,email,mobile,3
S444816337,U106842,2025-08-14T00:00:00,email,mobile,3
S560907858,U106843,2025-07-16T02:00:00,email,desktop,1
S757918605,U106843,2025-07-21T04:00:00,social,mobile,3
S466224609,U106843,2025-07-24T00:00:00,social,desktop,4
S424748093,U106844,2025-06-09T23:00:00,display,mobile,3
S857051359,U106844,2025-06-12T11:00:00,social,mobile,2
S830450267,U106844,2025-06-17T21:00:00,search,mobile,4
S649612623,U106845,2025-06-11T21:00:00,display,desktop,2
S696720294,U106845,2025-06-20T07:00:00,social,desktop,6
S246320,U106845,2025-06-23T05:00:00,search,mobile,2
S324981089,U106846,2025-07-06T09:00:00,search,mobile,4
S845913610,U106847,2025-08-11T22:00:00,direct,desktop,4
S852698388,U106847,2025-08-13T00:00:00,email,desktop,6
S954397246,U106847,2025-08-14T12:00:00,direct,desktop,1
S176593756,U106848,2025-07-19T09:00:00,search,desktop,5
S245591906,U106849,2025-05-23T05:00:00,search,desktop,5
S129923539,U106849,2025-05-30T21:00:00,social,mobile,4
S921260577,U106849,2025-06-07T03:00:00,display,mobile,2
S632632403,U106850,2025-05-20T17:00:00,search,mobile,1
S643612805,U106851,2025-06-25T23:00:00,direct,mobile,1
S923036165,U106852,2025-06-01T02:00:00,search,mobile,5
S757421123,U106853,2025-08-15T12:00:00,social,mobile,2
S299532875,U106854,2025-07-02T07:00:00,display,mobile,1
S221692247,U106854,2025-07-10T10:00:00,direct,mobile,1
S864473674,U106854,2025-07-14T14:00:00,email,desktop,3
S744746633,U106855,2025-06-05T22:00:00,social,mobile,5
S727493420,U106855,2025-06-10T00:00:00,search,mobile,4
S392643836,U106856,2025-08-06T09:00:00,search,mobile,7
S420346810,U106857,2025-08-11T00:00:00,social,mobile,1
S448113591,U106857,2025-08-14T10:00:00,search,mobile,1
S912133462,U106858,2025-07-09T18:00:00,display,mobile,5
S284601712,U106859,2025-06-02T11:00:00,search,tablet,5
S363058632,U106859,2025-06-09T21:00:00,display,desktop,4
S534749132,U106859,2025-06-11T09:00:00,email,mobile,5
S910520369,U106860,2025-05-18T09:00:00,search,desktop,7
S569365186,U106861,2025-07-03T08:00:00,social,mobile,6
S731842320,U106861,2025-07-09T17:00:00,direct,mobile,6
S503294443,U106861,2025-07-16T10:00:00,social,mobile,3
S254629505,U106862,2025-08-10T22:00:00,social,mobile,1
S25931693,U106862,2025-08-12T17:00:00,email,desktop,3
S38691461,U106863,2025-06-02T16:00:00,search,desktop,1
S249077450,U106864,2025-08-15T05:00:00,direct,mobile,3
S590365090,U106865,2025-07-27T02:00:00,social,desktop,4
S873304176,U106866,2025-07-06T07:00:00,search,mobile,6
S640456668,U106866,2025-07-08T13:00:00,search,desktop,3
S925262366,U106867,2025-05-23T18:00:00,search,mobile,5
S764412349,U106867,2025-06-01T18:00:00,direct,mobile,3
S994844456,U106868,2025-08-02T01:00:00,social,tablet,3
S224912313,U106868,2025-08-03T22:00:00,social,mobile,1
S179981232,U106868,2025-08-05T18:00:00,social,mobile,4
S538650471,U106869,2025-07-05T17:00:00,search,desktop,4
S864408372,U106869,2025-07-12T09:00:00,search,mobile,1
S380346658,U106870,2025-07-09T15:00:00,email,mobile,5
S433239964,U106870,2025-07-18T18:00:00,direct,desktop,4
S550899073,U106871,2025-05-30T18:00:00,search,mobile,7
S677822539,U106871,2025-06-02T20:00:00,search,desktop,1
S911220930,U106872,2025-07-26T04:00:00,display,mobile,5
S44683869,U106873,2025-06-09T00:00:00,email,desktop,6
S731006178,U106873,2025-06-16T21:00:00,email,desktop,3
S924957204,U106874,2025-07-17T05:00:00,search,tablet,6
S433682168,U106874,2025-07-26T13:00:00,search,tablet,5
S577625296,U106874,2025-08-01T23:00:00,search,mobile,4
S782816523,U106875,2025-05-31T06:00:00,direct,mobile,7
S490434604,U106875,2025-06-06T03:00:00,display,desktop,5
S608999566,U106875,2025-06-08T18:00:00,email,mobile,3
S70716982,U106876,2025-06-07T17:00:00,search,mobile,2
S44232044,U106876,2025-06-13T13:00:00,social,mobile,6
S384655806,U106877,2025-06-11T09:00:00,search,mobile,1
S762730938,U106878,2025-06-13T11:00:00,direct,mobile,1
S666564680,U106878,2025-06-17T19:00:00,search,tablet,4
S925866981,U106878,2025-06-25T21:00:00,display,desktop,4
S99068138,U106879,2025-08-10T02:00:00,search,mobile,5
S161818906,U106879,2025-08-13T00:00:00,search,mobile,4
S237267960,U106879,2025-08-20T11:00:00,email,tablet,2
S110058468,U106880,2025-07-30T10:00:00,search,mobile,4
S54067983,U106881,2025-07-10T18:00:00,social,desktop,4
S73876947,U106881,2025-07-14T05:00:00,social,mobile,7
S290415336,U106882,2025-07-23T14:00:00,direct,mobile,3
S660993604,U106882,2025-07-31T17:00:00,direct,desktop,6
S400366929,U106883,2025-08-01T18:00:00,display,mobile,3
S307040018,U106883,2025-08-04T02:00:00,search,mobile,4
S950099457,U106884,2025-06-08T22:00:00,search,mobile,3
S20150640,U106884,2025-06-14T23:00:00,direct,mobile,6
S407888849,U106885,2025-07-07T05:00:00,email,mobile,5
S657273224,U106885,2025-07-15T01:00:00,email,mobile,1
S777534500,U106885,2025-07-20T18:00:00,email,desktop,3
S629039397,U106886,2025-08-11T18:00:00,display,desktop,5
S634498614,U106887,2025-07-05T03:00:00,search,desktop,6
S830958207,U106887,2025-07-07T12:00:00,search,desktop,3
S159140794,U106887,2025-07-09T19:00:00,search,mobile,1
S792531394,U106888,2025-07-28T07:00:00,email,mobile,1
S594476557,U106889,2025-08-05T09:00:00,search,mobile,4
S744502865,U106889,2025-08-10T08:00:00,direct,desktop,5
S666451635,U106889,2025-08-12T20:00:00,social,desktop,5
S592284742,U106890,2025-06-21T15:00:00,search,mobile,2
S441716923,U106891,2025-06-22T12:00:00,search,mobile,5
S994387806,U106891,2025-06-30T23:00:00,display,desktop,6
S155548389,U106892,2025-07-23T14:00:00,search,desktop,7
S865254545,U106892,2025-07-31T23:00:00,search,desktop,3
S298926698,U106893,2025-06-02T22:00:00,search,mobile,1
S495479197,U106893,2025-06-10T16:00:00,email,desktop,4
S134695785,U106893,2025-06-17T05:00:00,search,mobile,3
S839913371,U106894,2025-07-23T21:00:00,social,mobile,5
S679915263,U106895,2025-08-11T09:00:00,search,mobile,5
S508665307,U106896,2025-07-04T05:00:00,display,mobile,5
S46045887,U106896,2025-07-08T13:00:00,social,mobile,4
S247458102,U106896,2025-07-12T16:00:00,direct,mobile,2
S38055988,U106897,2025-05-31T01:00:00,search,mobile,5
S541290523,U106897,2025-06-09T11:00:00,email,mobile,1
S752894768,U106898,2025-07-03T03:00:00,email,mobile,7
S523073817,U106899,2025-07-11T19:00:00,search,tablet,1
S537709447,U106900,2025-07-31T13:00:00,search,desktop,4
S304517686,U106900,2025-08-06T14:00:00,direct,desktop,1
S470667979,U106901,2025-06-12T20:00:00,search,desktop,5
S286174926,U106901,2025-06-16T22:00:00,search,mobile,1
S134811741,U106902,2025-05-20T13:00:00,search,desktop,4
S101751634,U106902,2025-05-22T10:00:00,email,desktop,4
S165339351,U106903,2025-07-19T03:00:00,social,desktop,3
S352212503,U106904,2025-05-30T19:00:00,search,mobile,6
S293296834,U106904,2025-06-01T19:00:00,email,desktop,4
S850240073,U106904,2025-06-03T20:00:00,search,mobile,8
S611133444,U106905,2025-07-27T12:00:00,direct,mobile,2
S71538957,U106905,2025-07-29T11:00:00,search,mobile,1
S805199971,U106905,2025-08-04T11:00:00,social,mobile,5
S193291564,U106906,2025-06-19T09:00:00,social,mobile,2
S966342339,U106906,2025-06-28T21:00:00,search,mobile,4
S885917672,U106906,2025-07-04T01:00:00,email,desktop,2
S797588912,U106907,2025-05-20T05:00:00,search,mobile,3
S487793951,U106907,2025-05-25T09:00:00,social,mobile,4
S213393109,U106907,2025-06-03T10:00:00,email,tablet,3
S401975019,U106908,2025-05-28T06:00:00,search,desktop,4
S596661345,U106909,2025-06-21T11:00:00,social,desktop,6
S179143308,U106909,2025-06-30T05:00:00,social,mobile,2
S682443192,U106909,2025-07-03T05:00:00,social,mobile,6
S133506561,U106910,2025-07-12T03:00:00,display,desktop,3
S364116114,U106910,2025-07-13T20:00:00,search,mobile,1
S586317100,U106910,2025-07-17T19:00:00,search,mobile,3
S277124124,U106911,2025-05-22T15:00:00,display,desktop,2
S57289793,U106911,2025-05-23T18:00:00,direct,mobile,5
S730182349,U106911,2025-05-24T02:00:00,search,mobile,5
S602663212,U106912,2025-08-12T22:00:00,search,mobile,1
S870719113,U106912,2025-08-17T04:00:00,social,desktop,2
S857807743,U106913,2025-07-30T11:00:00,social,desktop,7
S523274433,U106914,2025-06-19T09:00:00,email,mobile,5
S172926111,U106915,2025-05-27T10:00:00,search,mobile,4
S781723628,U106915,2025-05-31T16:00:00,social,desktop,3
S855149915,U106916,2025-07-25T14:00:00,search,desktop,2
S516281551,U106917,2025-07-28T11:00:00,search,desktop,6
S202611377,U106918,2025-05-26T23:00:00,email,mobile,4
S512870424,U106919,2025-06-08T11:00:00,direct,mobile,4
S995467449,U106920,2025-07-17T04:00:00,search,mobile,4
S915261199,U106920,2025-07-20T01:00:00,search,tablet,3
S747631322,U106921,2025-07-10T16:00:00,email,mobile,4
S488169239,U106922,2025-06-27T14:00:00,search,mobile,2
S125137752,U106923,2025-07-16T07:00:00,search,desktop,5
S109364437,U106923,2025-07-17T16:00:00,social,desktop,4
S390090138,U106923,2025-07-26T02:00:00,social,mobile,4
S88371977,U106924,2025-08-11T05:00:00,search,mobile,6
S346567247,U106924,2025-08-13T21:00:00,search,mobile,3
S156990898,U106925,2025-07-02T08:00:00,direct,mobile,2
S383416414,U106926,2025-08-06T05:00:00,search,mobile,3
S39892315,U106927,2025-08-09T16:00:00,email,mobile,4
S961991029,U106928,2025-06-07T08:00:00,social,mobile,3
S870581096,U106928,2025-06-13T01:00:00,search,mobile,5
S526789520,U106928,2025-06-22T03:00:00,search,desktop,1
S838160343,U106929,2025-07-15T23:00:00,search,tablet,5
S867466859,U106930,2025-08-01T18:00:00,search,mobile,1
S500827956,U106930,2025-08-09T03:00:00,direct,desktop,1
S213952512,U106931,2025-08-06T05:00:00,social,mobile,4
S369921430,U106931,2025-08-08T06:00:00,direct,mobile,4
S461166245,U106931,2025-08-11T00:00:00,direct,mobile,4
S802563361,U106932,2025-06-21T13:00:00,search,desktop,4
S429527178,U106933,2025-08-03T11:00:00,search,mobile,2
S92788108,U106933,2025-08-11T18:00:00,direct,desktop,6
S268142631,U106933,2025-08-18T10:00:00,social,mobile,2
S76997403,U106934,2025-06-19T20:00:00,search,mobile,3
S369100526,U106934,2025-06-23T02:00:00,direct,mobile,2
S671194075,U106935,2025-07-11T03:00:00,search,desktop,1
S490256490,U106935,2025-07-13T04:00:00,direct,desktop,4
