invoice_id,subscription_id,account_id,invoice_month,amount,paid
INV0001946,SUB00258_1,ACCT00258,2024-09-01,368.77,1
INV0001947,SUB00258_1,ACCT00258,2024-10-01,349.34,1
INV0001948,SUB00258_1,ACCT00258,2024-11-01,369.04,0
INV0001949,SUB00258_1,ACCT00258,2024-12-01,380.08,1
INV0001950,SUB00258_1,ACCT00258,2025-01-01,350.25,1
INV0001951,SUB00258_1,ACCT00258,2025-02-01,367.63,1
INV0001952,SUB00258_1,ACCT00258,2025-03-01,358.72,1
INV0001953,SUB00258_1,ACCT00258,2025-04-01,363.87,1
INV0001954,SUB00258_2,ACCT00258,2025-05-01,97.86,1
INV0001955,SUB00258_2,ACCT00258,2025-06-01,83.85,1
INV0001956,SUB00258_2,ACCT00258,2025-07-01,87.74,1
INV0001957,SUB00258_2,ACCT00258,2025-08-01,90.79,1
INV0001958,SUB00259_1,ACCT00259,2024-12-01,88.82,1
INV0001959,SUB00259_1,ACCT00259,2025-01-01,91.35,1
INV0001960,SUB00259_1,ACCT00259,2025-02-01,94.45,1
INV0001961,SUB00259_1,ACCT00259,2025-03-01,91.84,1
INV0001962,SUB00259_1,ACCT00259,2025-04-01,89.15,1
INV0001963,SUB00259_1,ACCT00259,2025-05-01,94.63,1
INV0001964,SUB00259_1,ACCT00259,2025-06-01,93.1,1
INV0001965,SUB00259_1,ACCT00259,2025-07-01,89.68,1
INV0001966,SUB00259_1,ACCT00259,2025-08-01,93.27,1
INV0001967,SUB00260_1,ACCT00260,2024-09-01,87.24,0
INV0001968,SUB00260_1,ACCT00260,2024-10-01,87.89,1
INV0001969,SUB00260_1,ACCT00260,2024-11-01,93.62,1
INV0001970,SUB00260_1,ACCT00260,2024-12-01,92.36,1
INV0001971,SUB00260_1,ACCT00260,2025-01-01,96.41,1
INV0001972,SUB00260_1,ACCT00260,2025-02-01,92.75,1
INV0001973,SUB00260_1,ACCT00260,2025-03-01,88.41,1
INV0001974,SUB00261_1,ACCT00261,2024-11-01,1923.02,1
INV0001975,SUB00261_1,ACCT00261,2024-12-01,1798.26,1
INV0001976,SUB00261_1,ACCT00261,2025-01-01,1806.58,1
INV0001977,SUB00261_1,ACCT00261,2025-02-01,1718.85,1
INV0001978,SUB00261_1,ACCT00261,2025-03-01,1895.32,1
INV0001979,SUB00261_1,ACCT00261,2025-04-01,1880.89,1
INV0001980,SUB00261_1,ACCT00261,2025-05-01,1874.14,1
INV0001981,SUB00261_1,ACCT00261,2025-06-01,1822.32,1
INV0001982,SUB00261_1,ACCT00261,2025-07-01,1850.1,1
INV0001983,SUB00261_1,ACCT00261,2025-08-01,1843.44,1
INV0001984,SUB00262_1,ACCT00262,2024-11-01,77.19,1
INV0001985,SUB00262_1,ACCT00262,2024-12-01,83.93,1
INV0001986,SUB00262_1,ACCT00262,2025-01-01,77.59,1
INV0001987,SUB00262_1,ACCT00262,2025-02-01,82.21,1
INV0001988,SUB00262_1,ACCT00262,2025-03-01,74.65,1
INV0001989,SUB00262_1,ACCT00262,2025-04-01,82.71,1
INV0001990,SUB00262_1,ACCT00262,2025-05-01,76.45,1
INV0001991,SUB00262_1,ACCT00262,2025-06-01,83.01,1
INV0001992,SUB00262_1,ACCT00262,2025-07-01,81.77,1
INV0001993,SUB00262_1,ACCT00262,2025-08-01,81.53,1
INV0001994,SUB00262_2,ACCT00262,2025-08-01,86.28,1
INV0001995,SUB00263_1,ACCT00263,2025-04-01,90.16,1
INV0001996,SUB00263_1,ACCT00263,2025-05-01,92.01,1
INV0001997,SUB00263_1,ACCT00263,2025-06-01,87.3,1
INV0001998,SUB00263_1,ACCT00263,2025-07-01,86.47,1
INV0001999,SUB00263_1,ACCT00263,2025-08-01,92.36,1
INV0002000,SUB00264_1,ACCT00264,2024-09-01,337.59,1
INV0002001,SUB00264_1,ACCT00264,2024-10-01,374.58,1
INV0002002,SUB00264_1,ACCT00264,2024-11-01,337.37,1
INV0002003,SUB00264_1,ACCT00264,2024-12-01,360.34,1
INV0002004,SUB00264_1,ACCT00264,2025-01-01,375.91,1
INV0002005,SUB00264_1,ACCT00264,2025-02-01,374.7,1
INV0002006,SUB00264_1,ACCT00264,2025-03-01,345.67,0
INV0002007,SUB00264_2,ACCT00264,2025-04-01,389.3,1
INV0002008,SUB00264_2,ACCT00264,2025-05-01,406.6,1
INV0002009,SUB00264_2,ACCT00264,2025-06-01,405.61,1
INV0002010,SUB00264_2,ACCT00264,2025-07-01,358.74,1
INV0002011,SUB00264_2,ACCT00264,2025-08-01,400.28,1
INV0002012,SUB00265_1,ACCT00265,2024-09-01,87.24,1
INV0002013,SUB00265_1,ACCT00265,2024-10-01,95.18,1
INV0002014,SUB00265_1,ACCT00265,2024-11-01,88.0,1
INV0002015,SUB00265_1,ACCT00265,2024-12-01,95.27,1
INV0002016,SUB00265_1,ACCT00265,2025-01-01,91.61,1
INV0002017,SUB00265_1,ACCT00265,2025-02-01,92.87,1
INV0002018,SUB00265_1,ACCT00265,2025-03-01,92.54,1
INV0002019,SUB00265_1,ACCT00265,2025-04-01,91.28,1
INV0002020,SUB00265_1,ACCT00265,2025-05-01,88.45,1
INV0002021,SUB00265_1,ACCT00265,2025-06-01,88.54,1
INV0002022,SUB00265_2,ACCT00265,2025-07-01,81.82,1
INV0002023,SUB00265_2,ACCT00265,2025-08-01,80.72,1
INV0002024,SUB00266_1,ACCT00266,2024-12-01,84.96,1
INV0002025,SUB00266_1,ACCT00266,2025-01-01,86.23,1
INV0002026,SUB00266_1,ACCT00266,2025-02-01,85.32,1
INV0002027,SUB00266_1,ACCT00266,2025-03-01,88.74,1
INV0002028,SUB00267_1,ACCT00267,2024-12-01,1774.97,1
INV0002029,SUB00267_1,ACCT00267,2025-01-01,1841.7,1
INV0002030,SUB00267_1,ACCT00267,2025-02-01,1815.15,1
INV0002031,SUB00267_1,ACCT00267,2025-03-01,1876.37,1
INV0002032,SUB00267_1,ACCT00267,2025-04-01,1821.34,1
INV0002033,SUB00267_1,ACCT00267,2025-05-01,1857.34,1
INV0002034,SUB00267_1,ACCT00267,2025-06-01,1833.11,0
INV0002035,SUB00267_1,ACCT00267,2025-07-01,1792.35,1
INV0002036,SUB00267_1,ACCT00267,2025-08-01,1846.22,1
INV0002037,SUB00268_1,ACCT00268,2024-09-01,386.65,1
INV0002038,SUB00268_1,ACCT00268,2024-10-01,402.02,1
INV0002039,SUB00268_1,ACCT00268,2024-11-01,402.37,1
INV0002040,SUB00268_1,ACCT00268,2024-12-01,411.35,1
INV0002041,SUB00268_1,ACCT00268,2025-01-01,382.67,1
INV0002042,SUB00268_1,ACCT00268,2025-02-01,399.74,1
INV0002043,SUB00268_1,ACCT00268,2025-03-01,407.59,1
INV0002044,SUB00268_1,ACCT00268,2025-04-01,409.84,0
INV0002045,SUB00268_1,ACCT00268,2025-05-01,393.2,1
INV0002046,SUB00268_1,ACCT00268,2025-06-01,384.6,1
INV0002047,SUB00268_1,ACCT00268,2025-07-01,404.57,1
INV0002048,SUB00269_1,ACCT00269,2024-10-01,84.85,1
INV0002049,SUB00269_1,ACCT00269,2024-11-01,88.77,1
INV0002050,SUB00269_1,ACCT00269,2024-12-01,88.45,1
INV0002051,SUB00269_1,ACCT00269,2025-01-01,89.15,1
INV0002052,SUB00269_2,ACCT00269,2025-02-01,1587.6,1
INV0002053,SUB00269_2,ACCT00269,2025-03-01,1570.62,1
INV0002054,SUB00269_2,ACCT00269,2025-04-01,1549.26,1
INV0002055,SUB00269_2,ACCT00269,2025-05-01,1560.77,1
INV0002056,SUB00269_2,ACCT00269,2025-06-01,1522.0,1
INV0002057,SUB00269_2,ACCT00269,2025-07-01,1545.13,1
INV0002058,SUB00270_1,ACCT00270,2025-01-01,384.22,1
INV0002059,SUB00270_1,ACCT00270,2025-02-01,374.79,1
INV0002060,SUB00270_1,ACCT00270,2025-03-01,382.57,1
INV0002061,SUB00270_2,ACCT00270,2025-04-01,101.99,1
INV0002062,SUB00270_2,ACCT00270,2025-05-01,96.56,1
INV0002063,SUB00270_2,ACCT00270,2025-06-01,97.29,1
INV0002064,SUB00270_2,ACCT00270,2025-07-01,94.01,1
INV0002065,SUB00271_1,ACCT00271,2025-03-01,386.33,1
INV0002066,SUB00271_1,ACCT00271,2025-04-01,382.19,1
INV0002067,SUB00271_1,ACCT00271,2025-05-01,387.77,1
INV0002068,SUB00271_1,ACCT00271,2025-06-01,415.18,0
INV0002069,SUB00271_1,ACCT00271,2025-07-01,412.75,1
INV0002070,SUB00271_1,ACCT00271,2025-08-01,396.86,1
INV0002071,SUB00272_1,ACCT00272,2025-04-01,80.7,1
INV0002072,SUB00272_1,ACCT00272,2025-05-01,89.41,1
INV0002073,SUB00272_1,ACCT00272,2025-06-01,84.71,1
INV0002074,SUB00272_1,ACCT00272,2025-07-01,83.65,1
INV0002075,SUB00272_1,ACCT00272,2025-08-01,89.87,1
INV0002076,SUB00273_1,ACCT00273,2024-10-01,98.72,1
INV0002077,SUB00273_1,ACCT00273,2024-11-01,104.06,1
INV0002078,SUB00273_1,ACCT00273,2024-12-01,99.18,1
INV0002079,SUB00273_1,ACCT00273,2025-01-01,96.45,1
INV0002080,SUB00273_1,ACCT00273,2025-02-01,96.49,0
INV0002081,SUB00273_1,ACCT00273,2025-03-01,92.57,1
INV0002082,SUB00273_1,ACCT00273,2025-04-01,98.7,1
INV0002083,SUB00273_1,ACCT00273,2025-05-01,96.78,1
INV0002084,SUB00274_1,ACCT00274,2024-10-01,98.82,1
INV0002085,SUB00274_1,ACCT00274,2024-11-01,96.62,1
INV0002086,SUB00274_1,ACCT00274,2024-12-01,102.27,1
INV0002087,SUB00274_1,ACCT00274,2025-01-01,95.55,1
INV0002088,SUB00274_1,ACCT00274,2025-02-01,98.18,1
INV0002089,SUB00274_1,ACCT00274,2025-03-01,102.38,1
INV0002090,SUB00275_1,ACCT00275,2025-03-01,89.55,1
INV0002091,SUB00275_1,ACCT00275,2025-04-01,91.69,1
INV0002092,SUB00275_1,ACCT00275,2025-05-01,91.48,1
INV0002093,SUB00275_1,ACCT00275,2025-06-01,87.19,1
INV0002094,SUB00275_1,ACCT00275,2025-07-01,86.45,1
INV0002095,SUB00275_1,ACCT00275,2025-08-01,81.48,1
INV0002096,SUB00276_1,ACCT00276,2025-02-01,96.5,1
INV0002097,SUB00276_1,ACCT00276,2025-03-01,96.14,1
INV0002098,SUB00276_1,ACCT00276,2025-04-01,97.4,1
INV0002099,SUB00276_1,ACCT00276,2025-05-01,101.15,1
INV0002100,SUB00276_1,ACCT00276,2025-06-01,95.89,1
INV0002101,SUB00276_1,ACCT00276,2025-07-01,95.65,1
INV0002102,SUB00276_1,ACCT00276,2025-08-01,97.96,1
INV0002103,SUB00277_1,ACCT00277,2024-11-01,356.85,1
INV0002104,SUB00277_1,ACCT00277,2024-12-01,353.92,1
INV0002105,SUB00277_1,ACCT00277,2025-01-01,350.65,1
INV0002106,SUB00277_1,ACCT00277,2025-02-01,358.66,1
INV0002107,SUB00277_1,ACCT00277,2025-03-01,362.57,1
INV0002108,SUB00277_1,ACCT00277,2025-04-01,348.54,1
INV0002109,SUB00277_1,ACCT00277,2025-05-01,353.18,1
INV0002110,SUB00277_1,ACCT00277,2025-06-01,359.37,1
INV0002111,SUB00277_1,ACCT00277,2025-07-01,349.1,1
INV0002112,SUB00277_1,ACCT00277,2025-08-01,367.63,1
INV0002113,SUB00278_1,ACCT00278,2024-12-01,336.78,1
INV0002114,SUB00278_1,ACCT00278,2025-01-01,325.21,1
INV0002115,SUB00278_1,ACCT00278,2025-02-01,353.13,1
INV0002116,SUB00278_1,ACCT00278,2025-03-01,337.62,1
INV0002117,SUB00278_1,ACCT00278,2025-04-01,333.4,1
INV0002118,SUB00278_1,ACCT00278,2025-05-01,331.75,1
INV0002119,SUB00278_1,ACCT00278,2025-06-01,339.67,1
INV0002120,SUB00278_1,ACCT00278,2025-07-01,342.7,1
INV0002121,SUB00278_1,ACCT00278,2025-08-01,332.41,1
INV0002122,SUB00279_1,ACCT00279,2025-01-01,423.0,1
INV0002123,SUB00279_1,ACCT00279,2025-02-01,394.11,1
INV0002124,SUB00279_1,ACCT00279,2025-03-01,387.28,1
INV0002125,SUB00279_1,ACCT00279,2025-04-01,383.91,1
INV0002126,SUB00279_2,ACCT00279,2025-05-01,89.49,1
INV0002127,SUB00279_2,ACCT00279,2025-06-01,90.17,0
INV0002128,SUB00279_2,ACCT00279,2025-07-01,89.73,1
INV0002129,SUB00279_2,ACCT00279,2025-08-01,89.16,1
INV0002130,SUB00280_1,ACCT00280,2025-02-01,1711.45,1
INV0002131,SUB00280_1,ACCT00280,2025-03-01,1620.75,1
INV0002132,SUB00280_1,ACCT00280,2025-04-01,1616.45,1
INV0002133,SUB00280_1,ACCT00280,2025-05-01,1680.99,1
INV0002134,SUB00280_1,ACCT00280,2025-06-01,1664.84,1
INV0002135,SUB00280_1,ACCT00280,2025-07-01,1638.29,0
INV0002136,SUB00280_1,ACCT00280,2025-08-01,1778.57,1
INV0002137,SUB00280_2,ACCT00280,2025-08-01,95.65,1
INV0002138,SUB00281_1,ACCT00281,2024-09-01,93.97,1
INV0002139,SUB00281_1,ACCT00281,2024-10-01,89.55,1
INV0002140,SUB00281_1,ACCT00281,2024-11-01,101.8,1
INV0002141,SUB00281_1,ACCT00281,2024-12-01,92.07,1
INV0002142,SUB00281_1,ACCT00281,2025-01-01,95.51,1
INV0002143,SUB00282_1,ACCT00282,2025-01-01,93.55,1
INV0002144,SUB00282_1,ACCT00282,2025-02-01,94.6,1
INV0002145,SUB00282_1,ACCT00282,2025-03-01,91.37,0
INV0002146,SUB00282_1,ACCT00282,2025-04-01,86.26,1
INV0002147,SUB00282_2,ACCT00282,2025-05-01,1718.15,0
INV0002148,SUB00282_2,ACCT00282,2025-06-01,1880.53,1
INV0002149,SUB00282_2,ACCT00282,2025-07-01,1826.03,1
INV0002150,SUB00282_2,ACCT00282,2025-08-01,1830.54,1
INV0002151,SUB00283_1,ACCT00283,2025-03-01,385.0,1
INV0002152,SUB00283_1,ACCT00283,2025-04-01,387.74,1
INV0002153,SUB00283_1,ACCT00283,2025-05-01,387.03,1
INV0002154,SUB00283_1,ACCT00283,2025-06-01,378.18,1
INV0002155,SUB00283_1,ACCT00283,2025-07-01,399.36,1
INV0002156,SUB00283_1,ACCT00283,2025-08-01,383.51,1
INV0002157,SUB00284_1,ACCT00284,2024-11-01,84.16,1
INV0002158,SUB00284_1,ACCT00284,2024-12-01,88.69,1
INV0002159,SUB00284_1,ACCT00284,2025-01-01,88.28,1
INV0002160,SUB00284_1,ACCT00284,2025-02-01,86.86,1
INV0002161,SUB00284_1,ACCT00284,2025-03-01,89.2,1
INV0002162,SUB00284_1,ACCT00284,2025-04-01,90.05,1
INV0002163,SUB00284_1,ACCT00284,2025-05-01,91.44,1
INV0002164,SUB00284_2,ACCT00284,2025-06-01,94.7,1
INV0002165,SUB00284_2,ACCT00284,2025-07-01,94.36,0
INV0002166,SUB00284_2,ACCT00284,2025-08-01,98.21,1
INV0002167,SUB00285_1,ACCT00285,2024-11-01,94.71,1
INV0002168,SUB00285_1,ACCT00285,2024-12-01,93.44,1
INV0002169,SUB00285_1,ACCT00285,2025-01-01,96.84,1
INV0002170,SUB00285_1,ACCT00285,2025-02-01,98.24,1
INV0002171,SUB00285_1,ACCT00285,2025-03-01,96.41,1
INV0002172,SUB00285_1,ACCT00285,2025-04-01,91.83,1
INV0002173,SUB00285_1,ACCT00285,2025-05-01,87.19,1
INV0002174,SUB00285_1,ACCT00285,2025-06-01,97.02,1
INV0002175,SUB00286_1,ACCT00286,2024-09-01,91.07,1
INV0002176,SUB00286_2,ACCT00286,2024-09-01,356.98,1
INV0002177,SUB00286_2,ACCT00286,2024-10-01,379.93,1
INV0002178,SUB00286_2,ACCT00286,2024-11-01,367.05,1
INV0002179,SUB00286_2,ACCT00286,2024-12-01,360.0,1
INV0002180,SUB00286_2,ACCT00286,2025-01-01,358.11,1
INV0002181,SUB00286_2,ACCT00286,2025-02-01,340.88,1
INV0002182,SUB00286_2,ACCT00286,2025-03-01,364.16,1
INV0002183,SUB00286_2,ACCT00286,2025-04-01,356.34,1
INV0002184,SUB00286_2,ACCT00286,2025-05-01,361.94,1
INV0002185,SUB00287_1,ACCT00287,2024-12-01,343.54,1
INV0002186,SUB00287_1,ACCT00287,2025-01-01,323.0,1
INV0002187,SUB00287_1,ACCT00287,2025-02-01,335.17,1
INV0002188,SUB00287_1,ACCT00287,2025-03-01,309.52,1
INV0002189,SUB00287_1,ACCT00287,2025-04-01,312.52,1
INV0002190,SUB00288_1,ACCT00288,2025-04-01,84.79,1
INV0002191,SUB00288_1,ACCT00288,2025-05-01,85.85,1
INV0002192,SUB00288_1,ACCT00288,2025-06-01,82.18,1
INV0002193,SUB00288_1,ACCT00288,2025-07-01,86.61,1
INV0002194,SUB00288_1,ACCT00288,2025-08-01,83.79,1
INV0002195,SUB00289_1,ACCT00289,2024-09-01,95.48,1
INV0002196,SUB00289_1,ACCT00289,2024-10-01,90.45,1
INV0002197,SUB00289_1,ACCT00289,2024-11-01,90.13,1
INV0002198,SUB00289_1,ACCT00289,2024-12-01,95.79,1
INV0002199,SUB00289_1,ACCT00289,2025-01-01,96.18,1
INV0002200,SUB00289_1,ACCT00289,2025-02-01,90.04,1
INV0002201,SUB00290_1,ACCT00290,2024-12-01,95.98,1
INV0002202,SUB00290_1,ACCT00290,2025-01-01,88.31,0
INV0002203,SUB00290_1,ACCT00290,2025-02-01,93.27,1
INV0002204,SUB00290_1,ACCT00290,2025-03-01,89.41,1
INV0002205,SUB00290_1,ACCT00290,2025-04-01,89.95,1
INV0002206,SUB00290_2,ACCT00290,2025-05-01,387.92,1
INV0002207,SUB00290_2,ACCT00290,2025-06-01,386.34,1
INV0002208,SUB00290_2,ACCT00290,2025-07-01,398.62,1
INV0002209,SUB00290_2,ACCT00290,2025-08-01,385.54,1
INV0002210,SUB00291_1,ACCT00291,2024-10-01,1855.81,1
INV0002211,SUB00291_1,ACCT00291,2024-11-01,2003.19,1
INV0002212,SUB00291_1,ACCT00291,2024-12-01,2061.95,1
INV0002213,SUB00291_1,ACCT00291,2025-01-01,1848.12,1
INV0002214,SUB00291_1,ACCT00291,2025-02-01,2005.37,1
INV0002215,SUB00291_2,ACCT00291,2025-04-01,1587.15,1
INV0002216,SUB00291_2,ACCT00291,2025-05-01,1697.87,1
INV0002217,SUB00291_2,ACCT00291,2025-06-01,1647.79,1
INV0002218,SUB00291_2,ACCT00291,2025-07-01,1607.64,1
INV0002219,SUB00292_1,ACCT00292,2024-09-01,99.41,1
INV0002220,SUB00292_1,ACCT00292,2024-10-01,97.11,0
INV0002221,SUB00292_1,ACCT00292,2024-11-01,103.96,1
INV0002222,SUB00292_1,ACCT00292,2024-12-01,98.62,1
INV0002223,SUB00292_1,ACCT00292,2025-01-01,100.08,1
INV0002224,SUB00292_1,ACCT00292,2025-02-01,99.27,1
INV0002225,SUB00292_1,ACCT00292,2025-03-01,101.6,1
INV0002226,SUB00292_1,ACCT00292,2025-04-01,97.16,1
INV0002227,SUB00292_1,ACCT00292,2025-05-01,104.93,1
INV0002228,SUB00292_1,ACCT00292,2025-06-01,99.82,1
INV0002229,SUB00292_1,ACCT00292,2025-07-01,99.87,1
INV0002230,SUB00293_1,ACCT00293,2025-03-01,95.08,1
INV0002231,SUB00293_1,ACCT00293,2025-04-01,95.45,1
INV0002232,SUB00293_1,ACCT00293,2025-05-01,94.11,1
INV0002233,SUB00293_1,ACCT00293,2025-06-01,93.73,1
INV0002234,SUB00293_1,ACCT00293,2025-07-01,94.0,1
INV0002235,SUB00293_1,ACCT00293,2025-08-01,95.72,1
INV0002236,SUB00294_1,ACCT00294,2025-01-01,392.29,1
INV0002237,SUB00294_1,ACCT00294,2025-02-01,384.96,1
INV0002238,SUB00294_1,ACCT00294,2025-03-01,379.2,1
INV0002239,SUB00294_1,ACCT00294,2025-04-01,386.24,1
INV0002240,SUB00294_1,ACCT00294,2025-05-01,391.44,1
INV0002241,SUB00294_1,ACCT00294,2025-06-01,387.2,1
INV0002242,SUB00294_1,ACCT00294,2025-07-01,400.09,1
INV0002243,SUB00294_1,ACCT00294,2025-08-01,381.79,1
INV0002244,SUB00294_2,ACCT00294,2025-08-01,83.76,1
INV0002245,SUB00295_1,ACCT00295,2025-02-01,381.84,1
INV0002246,SUB00295_1,ACCT00295,2025-03-01,379.67,1
INV0002247,SUB00295_1,ACCT00295,2025-04-01,391.27,1
INV0002248,SUB00295_1,ACCT00295,2025-05-01,384.62,0
INV0002249,SUB00295_1,ACCT00295,2025-06-01,396.14,1
INV0002250,SUB00295_2,ACCT00295,2025-07-01,368.69,1
INV0002251,SUB00295_2,ACCT00295,2025-08-01,372.27,1
INV0002252,SUB00296_1,ACCT00296,2025-02-01,96.56,1
INV0002253,SUB00296_1,ACCT00296,2025-03-01,93.87,1
INV0002254,SUB00296_1,ACCT00296,2025-04-01,94.34,1
INV0002255,SUB00296_1,ACCT00296,2025-05-01,89.7,1
INV0002256,SUB00296_1,ACCT00296,2025-06-01,89.18,1
INV0002257,SUB00296_1,ACCT00296,2025-07-01,90.44,1
INV0002258,SUB00296_1,ACCT00296,2025-08-01,94.76,1
INV0002259,SUB00296_2,ACCT00296,2025-08-01,84.83,1
INV0002260,SUB00297_1,ACCT00297,2024-09-01,99.56,1
INV0002261,SUB00297_1,ACCT00297,2024-10-01,103.87,1
INV0002262,SUB00297_1,ACCT00297,2024-11-01,98.24,1
INV0002263,SUB00297_1,ACCT00297,2024-12-01,99.38,1
INV0002264,SUB00297_1,ACCT00297,2025-01-01,101.09,1
INV0002265,SUB00297_1,ACCT00297,2025-02-01,94.84,1
INV0002266,SUB00297_1,ACCT00297,2025-03-01,103.01,1
INV0002267,SUB00297_1,ACCT00297,2025-04-01,98.55,1
INV0002268,SUB00297_1,ACCT00297,2025-05-01,98.53,1
INV0002269,SUB00297_2,ACCT00297,2025-06-01,82.54,1
INV0002270,SUB00297_2,ACCT00297,2025-07-01,85.07,1
INV0002271,SUB00297_2,ACCT00297,2025-08-01,80.43,1
INV0002272,SUB00298_1,ACCT00298,2024-09-01,100.61,0
INV0002273,SUB00298_1,ACCT00298,2024-10-01,101.12,1
INV0002274,SUB00298_1,ACCT00298,2024-11-01,94.87,1
INV0002275,SUB00298_1,ACCT00298,2024-12-01,100.13,1
INV0002276,SUB00298_1,ACCT00298,2025-01-01,98.55,1
INV0002277,SUB00298_1,ACCT00298,2025-02-01,94.69,1
INV0002278,SUB00298_1,ACCT00298,2025-03-01,94.25,1
INV0002279,SUB00298_1,ACCT00298,2025-04-01,92.26,1
INV0002280,SUB00298_1,ACCT00298,2025-05-01,92.87,1
INV0002281,SUB00298_1,ACCT00298,2025-06-01,92.04,0
INV0002282,SUB00299_1,ACCT00299,2024-09-01,386.82,1
INV0002283,SUB00299_1,ACCT00299,2024-10-01,403.49,1
INV0002284,SUB00299_1,ACCT00299,2024-11-01,386.35,1
INV0002285,SUB00299_1,ACCT00299,2024-12-01,359.76,1
INV0002286,SUB00300_1,ACCT00300,2024-12-01,98.07,1
INV0002287,SUB00300_1,ACCT00300,2025-01-01,98.92,1
INV0002288,SUB00300_1,ACCT00300,2025-02-01,95.09,1
INV0002289,SUB00300_1,ACCT00300,2025-03-01,96.59,1
INV0002290,SUB00301_1,ACCT00301,2025-01-01,91.16,1
INV0002291,SUB00301_1,ACCT00301,2025-02-01,89.35,1
INV0002292,SUB00301_1,ACCT00301,2025-03-01,88.26,1
INV0002293,SUB00301_1,ACCT00301,2025-04-01,85.61,1
INV0002294,SUB00301_1,ACCT00301,2025-05-01,92.54,1
INV0002295,SUB00301_1,ACCT00301,2025-06-01,91.29,1
INV0002296,SUB00301_1,ACCT00301,2025-07-01,95.33,1
INV0002297,SUB00301_1,ACCT00301,2025-08-01,86.64,1
INV0002298,SUB00301_2,ACCT00301,2025-08-01,382.13,1
INV0002299,SUB00302_1,ACCT00302,2024-09-01,94.28,1
INV0002300,SUB00302_1,ACCT00302,2024-10-01,92.73,0
INV0002301,SUB00302_1,ACCT00302,2024-11-01,90.36,1
INV0002302,SUB00302_1,ACCT00302,2024-12-01,91.21,1
INV0002303,SUB00302_1,ACCT00302,2025-01-01,92.49,1
INV0002304,SUB00302_1,ACCT00302,2025-02-01,87.07,1
INV0002305,SUB00302_1,ACCT00302,2025-03-01,94.25,1
INV0002306,SUB00302_1,ACCT00302,2025-04-01,92.61,1
INV0002307,SUB00302_1,ACCT00302,2025-05-01,91.46,1
INV0002308,SUB00302_1,ACCT00302,2025-06-01,92.73,1
INV0002309,SUB00303_1,ACCT00303,2025-05-01,95.69,1
INV0002310,SUB00303_1,ACCT00303,2025-06-01,96.58,1
INV0002311,SUB00303_1,ACCT00303,2025-07-01,95.86,1
INV0002312,SUB00303_1,ACCT00303,2025-08-01,93.01,1
INV0002313,SUB00304_1,ACCT00304,2025-03-01,331.94,1
INV0002314,SUB00304_1,ACCT00304,2025-04-01,339.16,1
INV0002315,SUB00304_1,ACCT00304,2025-05-01,337.48,1
INV0002316,SUB00304_1,ACCT00304,2025-06-01,352.75,1
INV0002317,SUB00304_1,ACCT00304,2025-07-01,331.86,1
INV0002318,SUB00304_1,ACCT00304,2025-08-01,334.27,1
INV0002319,SUB00305_1,ACCT00305,2024-09-01,385.54,1
INV0002320,SUB00305_1,ACCT00305,2024-10-01,372.99,1
INV0002321,SUB00305_1,ACCT00305,2024-11-01,390.51,1
INV0002322,SUB00305_2,ACCT00305,2024-12-01,333.6,1
INV0002323,SUB00305_2,ACCT00305,2025-01-01,338.74,1
INV0002324,SUB00305_2,ACCT00305,2025-02-01,334.57,1
INV0002325,SUB00305_2,ACCT00305,2025-03-01,341.46,1
INV0002326,SUB00305_2,ACCT00305,2025-04-01,344.68,1
INV0002327,SUB00305_2,ACCT00305,2025-05-01,317.94,1
INV0002328,SUB00305_2,ACCT00305,2025-06-01,342.2,1
INV0002329,SUB00305_2,ACCT00305,2025-07-01,346.11,1
INV0002330,SUB00305_2,ACCT00305,2025-08-01,331.84,1
INV0002331,SUB00306_1,ACCT00306,2025-03-01,94.68,1
INV0002332,SUB00306_1,ACCT00306,2025-04-01,100.99,1
INV0002333,SUB00306_1,ACCT00306,2025-05-01,94.71,1
INV0002334,SUB00306_1,ACCT00306,2025-06-01,97.43,1
INV0002335,SUB00306_1,ACCT00306,2025-07-01,93.08,0
INV0002336,SUB00306_1,ACCT00306,2025-08-01,98.8,1
INV0002337,SUB00307_1,ACCT00307,2025-05-01,1800.14,1
INV0002338,SUB00307_1,ACCT00307,2025-06-01,1909.57,1
INV0002339,SUB00307_1,ACCT00307,2025-07-01,1878.6,1
INV0002340,SUB00307_1,ACCT00307,2025-08-01,1909.47,1
INV0002341,SUB00308_1,ACCT00308,2025-05-01,358.76,1
INV0002342,SUB00308_1,ACCT00308,2025-06-01,364.77,1
INV0002343,SUB00308_1,ACCT00308,2025-07-01,347.05,1
INV0002344,SUB00308_1,ACCT00308,2025-08-01,345.22,1
INV0002345,SUB00309_1,ACCT00309,2024-10-01,100.27,1
INV0002346,SUB00309_1,ACCT00309,2024-11-01,99.52,1
INV0002347,SUB00309_1,ACCT00309,2024-12-01,92.72,1
INV0002348,SUB00309_1,ACCT00309,2025-01-01,103.67,1
INV0002349,SUB00309_1,ACCT00309,2025-02-01,98.43,1
INV0002350,SUB00309_1,ACCT00309,2025-03-01,98.72,1
INV0002351,SUB00309_1,ACCT00309,2025-04-01,94.22,1
INV0002352,SUB00309_1,ACCT00309,2025-05-01,99.31,1
INV0002353,SUB00309_1,ACCT00309,2025-06-01,100.14,1
INV0002354,SUB00309_1,ACCT00309,2025-07-01,100.93,1
