account_id,month,feature,monthly_uses
ACCT00252,2025-02-01,Alerts,48
ACCT00252,2025-02-01,AI_Assist,28
ACCT00252,2025-03-01,Dashboards,60
ACCT00252,2025-03-01,API,49
ACCT00252,2025-03-01,SSO,48
ACCT00252,2025-03-01,Exports,49
ACCT00252,2025-03-01,Alerts,60
ACCT00252,2025-03-01,AI_Assist,55
ACCT00252,2025-04-01,Dashboards,73
ACCT00252,2025-04-01,API,29
ACCT00252,2025-04-01,SSO,59
ACCT00252,2025-04-01,Exports,60
ACCT00252,2025-04-01,Alerts,22
ACCT00252,2025-04-01,AI_Assist,56
ACCT00252,2025-05-01,Dashboards,45
ACCT00252,2025-05-01,API,45
ACCT00252,2025-05-01,SSO,46
ACCT00252,2025-05-01,Exports,50
ACCT00252,2025-05-01,Alerts,42
ACCT00252,2025-05-01,AI_Assist,39
ACCT00252,2025-06-01,Dashboards,50
ACCT00252,2025-06-01,API,40
ACCT00252,2025-06-01,SSO,48
ACCT00252,2025-06-01,Exports,67
ACCT00252,2025-06-01,Alerts,26
ACCT00252,2025-06-01,AI_Assist,31
ACCT00252,2025-07-01,Dashboards,27
ACCT00252,2025-07-01,API,33
ACCT00252,2025-07-01,SSO,51
ACCT00252,2025-07-01,Exports,38
ACCT00252,2025-07-01,Alerts,45
ACCT00252,2025-07-01,AI_Assist,53
ACCT00252,2025-08-01,Dashboards,10
ACCT00252,2025-08-01,API,26
ACCT00252,2025-08-01,SSO,23
ACCT00252,2025-08-01,Exports,34
ACCT00252,2025-08-01,Alerts,19
ACCT00252,2025-08-01,AI_Assist,46
ACCT00253,2024-09-01,Dashboards,8
ACCT00253,2024-09-01,API,7
ACCT00253,2024-09-01,SSO,6
ACCT00253,2024-09-01,Exports,11
ACCT00253,2024-09-01,Alerts,9
ACCT00253,2024-09-01,AI_Assist,13
ACCT00253,2024-10-01,Dashboards,10
ACCT00253,2024-10-01,API,14
ACCT00253,2024-10-01,SSO,13
ACCT00253,2024-10-01,Exports,17
ACCT00253,2024-10-01,Alerts,15
ACCT00253,2024-10-01,AI_Assist,10
ACCT00253,2024-11-01,Dashboards,19
ACCT00253,2024-11-01,API,12
ACCT00253,2024-11-01,SSO,10
ACCT00253,2024-11-01,Exports,18
ACCT00253,2024-11-01,Alerts,9
ACCT00253,2024-11-01,AI_Assist,11
ACCT00253,2024-12-01,Dashboards,10
ACCT00253,2024-12-01,API,10
ACCT00253,2024-12-01,SSO,18
ACCT00253,2024-12-01,Exports,13
ACCT00253,2024-12-01,Alerts,24
ACCT00253,2024-12-01,AI_Assist,23
ACCT00253,2025-01-01,Dashboards,21
ACCT00253,2025-01-01,API,16
ACCT00253,2025-01-01,SSO,19
ACCT00253,2025-01-01,Exports,18
ACCT00253,2025-01-01,Alerts,24
ACCT00253,2025-01-01,AI_Assist,11
ACCT00253,2025-02-01,Dashboards,20
ACCT00253,2025-02-01,API,21
ACCT00253,2025-02-01,SSO,23
ACCT00253,2025-02-01,Exports,24
ACCT00253,2025-02-01,Alerts,19
ACCT00253,2025-02-01,AI_Assist,24
ACCT00253,2025-03-01,Dashboards,17
ACCT00253,2025-03-01,API,26
ACCT00253,2025-03-01,SSO,23
ACCT00253,2025-03-01,Exports,21
ACCT00253,2025-03-01,Alerts,26
ACCT00253,2025-03-01,AI_Assist,19
ACCT00253,2025-04-01,Dashboards,14
ACCT00253,2025-04-01,API,23
ACCT00253,2025-04-01,SSO,21
ACCT00253,2025-04-01,Exports,19
ACCT00253,2025-04-01,Alerts,18
ACCT00253,2025-04-01,AI_Assist,23
ACCT00253,2025-05-01,Dashboards,23
ACCT00253,2025-05-01,API,15
ACCT00253,2025-05-01,SSO,13
ACCT00253,2025-05-01,Exports,22
ACCT00253,2025-05-01,Alerts,14
ACCT00253,2025-05-01,AI_Assist,24
ACCT00253,2025-06-01,Dashboards,23
ACCT00253,2025-06-01,API,14
ACCT00253,2025-06-01,SSO,26
ACCT00253,2025-06-01,Exports,15
ACCT00253,2025-06-01,Alerts,16
ACCT00253,2025-06-01,AI_Assist,16
ACCT00253,2025-07-01,Dashboards,16
ACCT00253,2025-07-01,API,17
ACCT00253,2025-07-01,SSO,15
ACCT00253,2025-07-01,Exports,11
ACCT00253,2025-07-01,Alerts,13
ACCT00253,2025-07-01,AI_Assist,7
ACCT00253,2025-08-01,Dashboards,8
ACCT00253,2025-08-01,API,13
ACCT00253,2025-08-01,SSO,12
ACCT00253,2025-08-01,Exports,10
ACCT00253,2025-08-01,Alerts,13
ACCT00253,2025-08-01,AI_Assist,9
ACCT00254,2024-09-01,Dashboards,32
ACCT00254,2024-09-01,API,33
ACCT00254,2024-09-01,SSO,44
ACCT00254,2024-09-01,Exports,44
ACCT00254,2024-09-01,Alerts,21
ACCT00254,2024-09-01,AI_Assist,28
ACCT00254,2024-10-01,Dashboards,14
ACCT00254,2024-10-01,API,58
ACCT00254,2024-10-01,SSO,9
ACCT00254,2024-10-01,Exports,33
ACCT00254,2024-10-01,Alerts,16
ACCT00254,2024-10-01,AI_Assist,35
ACCT00254,2024-11-01,Dashboards,42
ACCT00254,2024-11-01,API,46
ACCT00254,2024-11-01,SSO,32
ACCT00254,2024-11-01,Exports,48
ACCT00254,2024-11-01,Alerts,31
ACCT00254,2024-11-01,AI_Assist,28
ACCT00254,2024-12-01,Dashboards,37
ACCT00254,2024-12-01,API,37
ACCT00254,2024-12-01,SSO,66
ACCT00254,2024-12-01,Exports,57
ACCT00254,2024-12-01,Alerts,54
ACCT00254,2024-12-01,AI_Assist,23
ACCT00254,2025-01-01,Dashboards,52
ACCT00254,2025-01-01,API,61
ACCT00254,2025-01-01,SSO,33
ACCT00254,2025-01-01,Exports,65
ACCT00254,2025-01-01,Alerts,41
ACCT00254,2025-01-01,AI_Assist,53
ACCT00254,2025-02-01,Dashboards,61
ACCT00254,2025-02-01,API,57
ACCT00254,2025-02-01,SSO,58
ACCT00254,2025-02-01,Exports,64
ACCT00254,2025-02-01,Alerts,72
ACCT00254,2025-02-01,AI_Assist,76
ACCT00254,2025-03-01,Dashboards,76
ACCT00254,2025-03-01,API,62
ACCT00254,2025-03-01,SSO,37
ACCT00254,2025-03-01,Exports,47
ACCT00254,2025-03-01,Alerts,55
ACCT00254,2025-03-01,AI_Assist,68
ACCT00254,2025-04-01,Dashboards,72
ACCT00254,2025-04-01,API,54
ACCT00254,2025-04-01,SSO,51
ACCT00254,2025-04-01,Exports,60
ACCT00254,2025-04-01,Alerts,61
ACCT00254,2025-04-01,AI_Assist,67
ACCT00254,2025-05-01,Dashboards,62
ACCT00254,2025-05-01,API,51
ACCT00254,2025-05-01,SSO,24
ACCT00254,2025-05-01,Exports,49
ACCT00254,2025-05-01,Alerts,19
ACCT00254,2025-05-01,AI_Assist,51
ACCT00254,2025-06-01,Dashboards,78
ACCT00254,2025-06-01,API,61
ACCT00254,2025-06-01,SSO,51
ACCT00254,2025-06-01,Exports,73
ACCT00254,2025-06-01,Alerts,34
ACCT00254,2025-06-01,AI_Assist,51
ACCT00254,2025-07-01,Dashboards,46
ACCT00254,2025-07-01,API,31
ACCT00254,2025-07-01,SSO,33
ACCT00254,2025-07-01,Exports,48
ACCT00254,2025-07-01,Alerts,42
ACCT00254,2025-07-01,AI_Assist,33
ACCT00254,2025-08-01,Dashboards,33
ACCT00254,2025-08-01,API,42
ACCT00254,2025-08-01,SSO,32
ACCT00254,2025-08-01,Exports,26
ACCT00254,2025-08-01,Alerts,39
ACCT00254,2025-08-01,AI_Assist,33
ACCT00255,2024-09-01,Dashboards,10
ACCT00255,2024-09-01,API,17
ACCT00255,2024-09-01,SSO,15
ACCT00255,2024-09-01,Exports,8
ACCT00255,2024-09-01,Alerts,27
ACCT00255,2024-09-01,AI_Assist,18
ACCT00255,2024-10-01,Dashboards,20
ACCT00255,2024-10-01,API,23
ACCT00255,2024-10-01,SSO,27
ACCT00255,2024-10-01,Exports,24
ACCT00255,2024-10-01,Alerts,14
ACCT00255,2024-10-01,AI_Assist,19
ACCT00255,2024-11-01,Dashboards,17
ACCT00255,2024-11-01,API,19
ACCT00255,2024-11-01,SSO,23
ACCT00255,2024-11-01,Exports,28
ACCT00255,2024-11-01,Alerts,14
ACCT00255,2024-11-01,AI_Assist,26
ACCT00255,2024-12-01,Dashboards,27
ACCT00255,2024-12-01,API,18
ACCT00255,2024-12-01,SSO,43
ACCT00255,2024-12-01,Exports,24
ACCT00255,2024-12-01,Alerts,32
ACCT00255,2024-12-01,AI_Assist,24
ACCT00255,2025-01-01,Dashboards,31
ACCT00255,2025-01-01,API,34
ACCT00255,2025-01-01,SSO,29
ACCT00255,2025-01-01,Exports,28
ACCT00255,2025-01-01,Alerts,36
ACCT00255,2025-01-01,AI_Assist,35
ACCT00255,2025-02-01,Dashboards,47
ACCT00255,2025-02-01,API,33
ACCT00255,2025-02-01,SSO,20
ACCT00255,2025-02-01,Exports,22
ACCT00255,2025-02-01,Alerts,34
ACCT00255,2025-02-01,AI_Assist,25
ACCT00255,2025-03-01,Dashboards,23
ACCT00255,2025-03-01,API,39
ACCT00255,2025-03-01,SSO,22
ACCT00255,2025-03-01,Exports,22
ACCT00255,2025-03-01,Alerts,33
ACCT00255,2025-03-01,AI_Assist,40
ACCT00255,2025-04-01,Dashboards,36
ACCT00255,2025-04-01,API,24
ACCT00255,2025-04-01,SSO,36
ACCT00255,2025-04-01,Exports,25
ACCT00255,2025-04-01,Alerts,33
ACCT00255,2025-04-01,AI_Assist,12
ACCT00255,2025-05-01,Dashboards,20
ACCT00255,2025-05-01,API,31
ACCT00255,2025-05-01,SSO,27
ACCT00255,2025-05-01,Exports,31
ACCT00255,2025-05-01,Alerts,4
ACCT00255,2025-05-01,AI_Assist,37
ACCT00255,2025-06-01,Dashboards,30
ACCT00255,2025-06-01,API,38
ACCT00255,2025-06-01,SSO,21
ACCT00255,2025-06-01,Exports,30
ACCT00255,2025-06-01,Alerts,28
ACCT00255,2025-06-01,AI_Assist,23
ACCT00255,2025-07-01,Dashboards,24
ACCT00255,2025-07-01,API,21
ACCT00255,2025-07-01,SSO,25
ACCT00255,2025-07-01,Exports,20
ACCT00255,2025-07-01,Alerts,21
ACCT00255,2025-07-01,AI_Assist,16
ACCT00255,2025-08-01,Dashboards,16
ACCT00255,2025-08-01,API,19
ACCT00255,2025-08-01,SSO,20
ACCT00255,2025-08-01,Exports,21
ACCT00255,2025-08-01,Alerts,24
ACCT00255,2025-08-01,AI_Assist,13
ACCT00256,2024-09-01,Dashboards,2
ACCT00256,2024-09-01,API,1
ACCT00256,2024-09-01,SSO,5
ACCT00256,2024-09-01,Exports,5
ACCT00256,2024-09-01,Alerts,4
ACCT00256,2024-09-01,AI_Assist,4
ACCT00256,2024-10-01,Dashboards,2
ACCT00256,2024-10-01,API,3
ACCT00256,2024-10-01,SSO,5
ACCT00256,2024-10-01,Exports,4
ACCT00256,2024-10-01,Alerts,1
ACCT00256,2024-10-01,AI_Assist,4
ACCT00256,2024-11-01,Dashboards,4
ACCT00256,2024-11-01,API,5
ACCT00256,2024-11-01,SSO,6
ACCT00256,2024-11-01,Exports,4
ACCT00256,2024-11-01,Alerts,4
ACCT00256,2024-11-01,AI_Assist,5
ACCT00256,2024-12-01,Dashboards,3
ACCT00256,2024-12-01,API,4
ACCT00256,2024-12-01,SSO,2
ACCT00256,2024-12-01,Exports,5
ACCT00256,2024-12-01,Alerts,5
ACCT00256,2024-12-01,AI_Assist,5
ACCT00256,2025-01-01,Dashboards,6
ACCT00256,2025-01-01,API,4
ACCT00256,2025-01-01,SSO,4
ACCT00256,2025-01-01,Exports,7
ACCT00256,2025-01-01,Alerts,6
ACCT00256,2025-01-01,AI_Assist,5
ACCT00256,2025-02-01,Dashboards,7
ACCT00256,2025-02-01,API,5
ACCT00256,2025-02-01,SSO,5
ACCT00256,2025-02-01,Exports,6
ACCT00256,2025-02-01,Alerts,6
ACCT00256,2025-02-01,AI_Assist,6
ACCT00256,2025-03-01,Dashboards,9
ACCT00256,2025-03-01,API,7
ACCT00256,2025-03-01,SSO,6
ACCT00256,2025-03-01,Exports,9
ACCT00256,2025-03-01,Alerts,5
ACCT00256,2025-03-01,AI_Assist,6
ACCT00256,2025-04-01,Dashboards,5
ACCT00256,2025-04-01,API,6
ACCT00256,2025-04-01,SSO,9
ACCT00256,2025-04-01,Exports,3
ACCT00256,2025-04-01,Alerts,7
ACCT00256,2025-04-01,AI_Assist,4
ACCT00256,2025-05-01,Dashboards,3
ACCT00256,2025-05-01,API,5
ACCT00256,2025-05-01,SSO,5
ACCT00256,2025-05-01,Exports,5
ACCT00256,2025-05-01,Alerts,4
ACCT00256,2025-05-01,AI_Assist,6
ACCT00256,2025-06-01,Dashboards,3
ACCT00256,2025-06-01,API,5
ACCT00256,2025-06-01,SSO,8
ACCT00256,2025-06-01,Exports,3
ACCT00256,2025-06-01,Alerts,5
ACCT00256,2025-06-01,AI_Assist,5
ACCT00256,2025-07-01,Dashboards,2
ACCT00256,2025-07-01,API,4
ACCT00256,2025-07-01,SSO,5
ACCT00256,2025-07-01,Exports,5
ACCT00256,2025-07-01,Alerts,5
ACCT00256,2025-07-01,AI_Assist,3
ACCT00256,2025-08-01,Dashboards,3
ACCT00256,2025-08-01,API,2
ACCT00256,2025-08-01,SSO,5
ACCT00256,2025-08-01,Exports,2
ACCT00256,2025-08-01,Alerts,2
ACCT00256,2025-08-01,AI_Assist,3
ACCT00257,2024-09-01,Dashboards,11
ACCT00257,2024-09-01,API,34
ACCT00257,2024-09-01,SSO,33
ACCT00257,2024-09-01,Exports,21
ACCT00257,2024-09-01,Alerts,28
ACCT00257,2024-09-01,AI_Assist,12
ACCT00257,2024-10-01,Dashboards,31
ACCT00257,2024-10-01,API,32
ACCT00257,2024-10-01,SSO,20
ACCT00257,2024-10-01,Exports,29
ACCT00257,2024-10-01,Alerts,28
ACCT00257,2024-10-01,AI_Assist,33
ACCT00257,2024-11-01,Dashboards,38
ACCT00257,2024-11-01,API,42
ACCT00257,2024-11-01,SSO,31
ACCT00257,2024-11-01,Exports,37
ACCT00257,2024-11-01,Alerts,40
ACCT00257,2024-11-01,AI_Assist,47
ACCT00257,2024-12-01,Dashboards,38
ACCT00257,2024-12-01,API,33
ACCT00257,2024-12-01,SSO,31
ACCT00257,2024-12-01,Exports,36
ACCT00257,2024-12-01,Alerts,21
ACCT00257,2024-12-01,AI_Assist,27
ACCT00257,2025-01-01,Dashboards,49
ACCT00257,2025-01-01,API,62
ACCT00257,2025-01-01,SSO,56
ACCT00257,2025-01-01,Exports,37
ACCT00257,2025-01-01,Alerts,54
ACCT00257,2025-01-01,AI_Assist,46
ACCT00257,2025-02-01,Dashboards,42
ACCT00257,2025-02-01,API,60
ACCT00257,2025-02-01,SSO,56
ACCT00257,2025-02-01,Exports,56
ACCT00257,2025-02-01,Alerts,53
ACCT00257,2025-02-01,AI_Assist,56
ACCT00257,2025-03-01,Dashboards,46
ACCT00257,2025-03-01,API,46
ACCT00257,2025-03-01,SSO,43
ACCT00257,2025-03-01,Exports,57
ACCT00257,2025-03-01,Alerts,53
ACCT00257,2025-03-01,AI_Assist,58
ACCT00257,2025-04-01,Dashboards,44
ACCT00257,2025-04-01,API,45
ACCT00257,2025-04-01,SSO,47
ACCT00257,2025-04-01,Exports,47
ACCT00257,2025-04-01,Alerts,45
ACCT00257,2025-04-01,AI_Assist,61
ACCT00257,2025-05-01,Dashboards,45
ACCT00257,2025-05-01,API,19
ACCT00257,2025-05-01,SSO,37
ACCT00257,2025-05-01,Exports,45
ACCT00257,2025-05-01,Alerts,45
ACCT00257,2025-05-01,AI_Assist,44
ACCT00257,2025-06-01,Dashboards,36
ACCT00257,2025-06-01,API,52
ACCT00257,2025-06-01,SSO,30
ACCT00257,2025-06-01,Exports,45
ACCT00257,2025-06-01,Alerts,46
ACCT00257,2025-06-01,AI_Assist,47
ACCT00257,2025-07-01,Dashboards,53
ACCT00257,2025-07-01,API,24
ACCT00257,2025-07-01,SSO,26
ACCT00257,2025-07-01,Exports,36
ACCT00257,2025-07-01,Alerts,37
ACCT00257,2025-07-01,AI_Assist,38
ACCT00257,2025-08-01,Dashboards,22
ACCT00257,2025-08-01,API,25
ACCT00257,2025-08-01,SSO,43
ACCT00257,2025-08-01,Exports,35
ACCT00257,2025-08-01,Alerts,35
ACCT00257,2025-08-01,AI_Assist,36
ACCT00258,2024-09-01,Dashboards,23
ACCT00258,2024-09-01,API,14
ACCT00258,2024-09-01,SSO,16
ACCT00258,2024-09-01,Exports,6
ACCT00258,2024-09-01,Alerts,13
ACCT00258,2024-09-01,AI_Assist,16
ACCT00258,2024-10-01,Dashboards,18
ACCT00258,2024-10-01,API,11
ACCT00258,2024-10-01,SSO,8
ACCT00258,2024-10-01,Exports,11
ACCT00258,2024-10-01,Alerts,4
ACCT00258,2024-10-01,AI_Assist,10
ACCT00258,2024-11-01,Dashboards,16
ACCT00258,2024-11-01,API,20
ACCT00258,2024-11-01,SSO,25
ACCT00258,2024-11-01,Exports,18
ACCT00258,2024-11-01,Alerts,13
ACCT00258,2024-11-01,AI_Assist,18
ACCT00258,2024-12-01,Dashboards,18
ACCT00258,2024-12-01,API,25
ACCT00258,2024-12-01,SSO,25
ACCT00258,2024-12-01,Exports,12
ACCT00258,2024-12-01,Alerts,19
ACCT00258,2024-12-01,AI_Assist,31
ACCT00258,2025-01-01,Dashboards,29
ACCT00258,2025-01-01,API,22
ACCT00258,2025-01-01,SSO,8
ACCT00258,2025-01-01,Exports,27
ACCT00258,2025-01-01,Alerts,25
ACCT00258,2025-01-01,AI_Assist,22
ACCT00258,2025-02-01,Dashboards,29
ACCT00258,2025-02-01,API,27
ACCT00258,2025-02-01,SSO,28
ACCT00258,2025-02-01,Exports,24
ACCT00258,2025-02-01,Alerts,24
ACCT00258,2025-02-01,AI_Assist,27
ACCT00258,2025-03-01,Dashboards,24
ACCT00258,2025-03-01,API,20
ACCT00258,2025-03-01,SSO,20
ACCT00258,2025-03-01,Exports,27
ACCT00258,2025-03-01,Alerts,22
ACCT00258,2025-03-01,AI_Assist,21
ACCT00258,2025-04-01,Dashboards,22
ACCT00258,2025-04-01,API,29
ACCT00258,2025-04-01,SSO,14
ACCT00258,2025-04-01,Exports,13
ACCT00258,2025-04-01,Alerts,26
ACCT00258,2025-04-01,AI_Assist,24
ACCT00258,2025-05-01,Dashboards,30
ACCT00258,2025-05-01,API,21
ACCT00258,2025-05-01,SSO,15
ACCT00258,2025-05-01,Exports,24
ACCT00258,2025-05-01,Alerts,24
ACCT00258,2025-05-01,AI_Assist,24
ACCT00258,2025-06-01,Dashboards,22
ACCT00258,2025-06-01,API,31
ACCT00258,2025-06-01,SSO,18
ACCT00258,2025-06-01,Exports,22
ACCT00258,2025-06-01,Alerts,19
ACCT00258,2025-06-01,AI_Assist,11
ACCT00258,2025-07-01,Dashboards,11
ACCT00258,2025-07-01,API,12
ACCT00258,2025-07-01,SSO,15
ACCT00258,2025-07-01,Exports,10
ACCT00258,2025-07-01,Alerts,24
ACCT00258,2025-07-01,AI_Assist,16
ACCT00258,2025-08-01,Dashboards,9
ACCT00258,2025-08-01,API,11
ACCT00258,2025-08-01,SSO,15
ACCT00258,2025-08-01,Exports,11
ACCT00258,2025-08-01,Alerts,9
ACCT00258,2025-08-01,AI_Assist,8
ACCT00259,2024-09-01,Dashboards,10
ACCT00259,2024-09-01,API,0
ACCT00259,2024-09-01,SSO,5
ACCT00259,2024-09-01,Exports,6
ACCT00259,2024-09-01,Alerts,4
ACCT00259,2024-09-01,AI_Assist,11
ACCT00259,2024-10-01,Dashboards,6
ACCT00259,2024-10-01,API,2
ACCT00259,2024-10-01,SSO,7
ACCT00259,2024-10-01,Exports,3
ACCT00259,2024-10-01,Alerts,8
ACCT00259,2024-10-01,AI_Assist,6
ACCT00259,2024-11-01,Dashboards,10
ACCT00259,2024-11-01,API,5
ACCT00259,2024-11-01,SSO,8
ACCT00259,2024-11-01,Exports,11
ACCT00259,2024-11-01,Alerts,7
ACCT00259,2024-11-01,AI_Assist,5
ACCT00259,2024-12-01,Dashboards,8
ACCT00259,2024-12-01,API,9
ACCT00259,2024-12-01,SSO,8
ACCT00259,2024-12-01,Exports,9
ACCT00259,2024-12-01,Alerts,11
ACCT00259,2024-12-01,AI_Assist,7
ACCT00259,2025-01-01,Dashboards,6
ACCT00259,2025-01-01,API,8
ACCT00259,2025-01-01,SSO,6
ACCT00259,2025-01-01,Exports,8
ACCT00259,2025-01-01,Alerts,9
ACCT00259,2025-01-01,AI_Assist,6
ACCT00259,2025-02-01,Dashboards,11
ACCT00259,2025-02-01,API,11
ACCT00259,2025-02-01,SSO,7
ACCT00259,2025-02-01,Exports,10
ACCT00259,2025-02-01,Alerts,7
ACCT00259,2025-02-01,AI_Assist,12
ACCT00259,2025-03-01,Dashboards,10
ACCT00259,2025-03-01,API,12
ACCT00259,2025-03-01,SSO,14
ACCT00259,2025-03-01,Exports,12
ACCT00259,2025-03-01,Alerts,11
ACCT00259,2025-03-01,AI_Assist,12
ACCT00259,2025-04-01,Dashboards,9
ACCT00259,2025-04-01,API,10
ACCT00259,2025-04-01,SSO,14
ACCT00259,2025-04-01,Exports,9
ACCT00259,2025-04-01,Alerts,10
ACCT00259,2025-04-01,AI_Assist,11
ACCT00259,2025-05-01,Dashboards,10
ACCT00259,2025-05-01,API,11
ACCT00259,2025-05-01,SSO,7
ACCT00259,2025-05-01,Exports,8
ACCT00259,2025-05-01,Alerts,9
ACCT00259,2025-05-01,AI_Assist,10
ACCT00259,2025-06-01,Dashboards,10
ACCT00259,2025-06-01,API,9
ACCT00259,2025-06-01,SSO,8
ACCT00259,2025-06-01,Exports,6
ACCT00259,2025-06-01,Alerts,6
ACCT00259,2025-06-01,AI_Assist,5
ACCT00259,2025-07-01,Dashboards,9
ACCT00259,2025-07-01,API,10
ACCT00259,2025-07-01,SSO,5
ACCT00259,2025-07-01,Exports,4
ACCT00259,2025-07-01,Alerts,6
ACCT00259,2025-07-01,AI_Assist,7
ACCT00259,2025-08-01,Dashboards,5
ACCT00259,2025-08-01,API,5
ACCT00259,2025-08-01,SSO,7
ACCT00259,2025-08-01,Exports,7
ACCT00259,2025-08-01,Alerts,5
ACCT00259,2025-08-01,AI_Assist,3
ACCT00260,2024-09-01,Dashboards,6
ACCT00260,2024-09-01,API,9
ACCT00260,2024-09-01,SSO,2
ACCT00260,2024-09-01,Exports,10
ACCT00260,2024-09-01,Alerts,6
ACCT00260,2024-09-01,AI_Assist,10
ACCT00260,2024-10-01,Dashboards,5
ACCT00260,2024-10-01,API,4
ACCT00260,2024-10-01,SSO,3
ACCT00260,2024-10-01,Exports,7
ACCT00260,2024-10-01,Alerts,7
ACCT00260,2024-10-01,AI_Assist,6
ACCT00260,2024-11-01,Dashboards,8
ACCT00260,2024-11-01,API,9
ACCT00260,2024-11-01,SSO,6
ACCT00260,2024-11-01,Exports,10
ACCT00260,2024-11-01,Alerts,4
ACCT00260,2024-11-01,AI_Assist,6
ACCT00260,2024-12-01,Dashboards,10
ACCT00260,2024-12-01,API,8
ACCT00260,2024-12-01,SSO,9
ACCT00260,2024-12-01,Exports,5
ACCT00260,2024-12-01,Alerts,8
ACCT00260,2024-12-01,AI_Assist,9
ACCT00260,2025-01-01,Dashboards,7
ACCT00260,2025-01-01,API,12
ACCT00260,2025-01-01,SSO,7
ACCT00260,2025-01-01,Exports,8
ACCT00260,2025-01-01,Alerts,7
ACCT00260,2025-01-01,AI_Assist,11
ACCT00260,2025-02-01,Dashboards,10
ACCT00260,2025-02-01,API,13
ACCT00260,2025-02-01,SSO,14
ACCT00260,2025-02-01,Exports,11
ACCT00260,2025-02-01,Alerts,13
ACCT00260,2025-02-01,AI_Assist,16
ACCT00260,2025-03-01,Dashboards,8
ACCT00260,2025-03-01,API,8
ACCT00260,2025-03-01,SSO,16
ACCT00260,2025-03-01,Exports,10
ACCT00260,2025-03-01,Alerts,19
ACCT00260,2025-03-01,AI_Assist,14
ACCT00260,2025-04-01,Dashboards,6
ACCT00260,2025-04-01,API,14
ACCT00260,2025-04-01,SSO,11
ACCT00260,2025-04-01,Exports,12
ACCT00260,2025-04-01,Alerts,14
ACCT00260,2025-04-01,AI_Assist,10
ACCT00260,2025-05-01,Dashboards,10
ACCT00260,2025-05-01,API,11
ACCT00260,2025-05-01,SSO,6
ACCT00260,2025-05-01,Exports,10
ACCT00260,2025-05-01,Alerts,11
ACCT00260,2025-05-01,AI_Assist,11
ACCT00260,2025-06-01,Dashboards,9
ACCT00260,2025-06-01,API,9
ACCT00260,2025-06-01,SSO,4
ACCT00260,2025-06-01,Exports,7
ACCT00260,2025-06-01,Alerts,4
ACCT00260,2025-06-01,AI_Assist,10
ACCT00260,2025-07-01,Dashboards,10
ACCT00260,2025-07-01,API,8
ACCT00260,2025-07-01,SSO,3
ACCT00260,2025-07-01,Exports,7
ACCT00260,2025-07-01,Alerts,10
ACCT00260,2025-07-01,AI_Assist,9
ACCT00260,2025-08-01,Dashboards,8
ACCT00260,2025-08-01,API,9
ACCT00260,2025-08-01,SSO,4
ACCT00260,2025-08-01,Exports,7
ACCT00260,2025-08-01,Alerts,7
ACCT00260,2025-08-01,AI_Assist,4
ACCT00261,2024-09-01,Dashboards,12
ACCT00261,2024-09-01,API,21
ACCT00261,2024-09-01,SSO,17
ACCT00261,2024-09-01,Exports,12
ACCT00261,2024-09-01,Alerts,12
ACCT00261,2024-09-01,AI_Assist,5
ACCT00261,2024-10-01,Dashboards,13
ACCT00261,2024-10-01,API,18
ACCT00261,2024-10-01,SSO,11
ACCT00261,2024-10-01,Exports,16
ACCT00261,2024-10-01,Alerts,20
ACCT00261,2024-10-01,AI_Assist,12
ACCT00261,2024-11-01,Dashboards,8
ACCT00261,2024-11-01,API,15
ACCT00261,2024-11-01,SSO,14
ACCT00261,2024-11-01,Exports,28
ACCT00261,2024-11-01,Alerts,15
ACCT00261,2024-11-01,AI_Assist,15
ACCT00261,2024-12-01,Dashboards,23
ACCT00261,2024-12-01,API,14
ACCT00261,2024-12-01,SSO,16
ACCT00261,2024-12-01,Exports,17
ACCT00261,2024-12-01,Alerts,17
ACCT00261,2024-12-01,AI_Assist,20
ACCT00261,2025-01-01,Dashboards,22
ACCT00261,2025-01-01,API,10
ACCT00261,2025-01-01,SSO,26
ACCT00261,2025-01-01,Exports,19
ACCT00261,2025-01-01,Alerts,24
ACCT00261,2025-01-01,AI_Assist,21
ACCT00261,2025-02-01,Dashboards,26
ACCT00261,2025-02-01,API,29
ACCT00261,2025-02-01,SSO,22
ACCT00261,2025-02-01,Exports,21
ACCT00261,2025-02-01,Alerts,25
ACCT00261,2025-02-01,AI_Assist,22
ACCT00261,2025-03-01,Dashboards,32
ACCT00261,2025-03-01,API,23
ACCT00261,2025-03-01,SSO,21
ACCT00261,2025-03-01,Exports,33
ACCT00261,2025-03-01,Alerts,21
ACCT00261,2025-03-01,AI_Assist,27
ACCT00261,2025-04-01,Dashboards,20
ACCT00261,2025-04-01,API,26
ACCT00261,2025-04-01,SSO,31
ACCT00261,2025-04-01,Exports,30
ACCT00261,2025-04-01,Alerts,21
ACCT00261,2025-04-01,AI_Assist,26
ACCT00261,2025-05-01,Dashboards,27
ACCT00261,2025-05-01,API,22
ACCT00261,2025-05-01,SSO,30
ACCT00261,2025-05-01,Exports,28
ACCT00261,2025-05-01,Alerts,29
ACCT00261,2025-05-01,AI_Assist,21
ACCT00261,2025-06-01,Dashboards,20
ACCT00261,2025-06-01,API,13
ACCT00261,2025-06-01,SSO,14
ACCT00261,2025-06-01,Exports,21
ACCT00261,2025-06-01,Alerts,15
ACCT00261,2025-06-01,AI_Assist,19
ACCT00261,2025-07-01,Dashboards,10
ACCT00261,2025-07-01,API,12
