day,priority,channel,queue,tickets,avg_frt_min,avg_ttr_min,p50_frt,p90_frt,p50_ttr,p90_ttr
2024-04-21,P1,Web,Tech,6,20.666666666666668,76.33333333333334,22.5,29.000000000000004,70.5,110.0
2024-04-21,P2,Chat,Billing,11,8.636363636363637,43.54545454545455,8.000000000000002,16.000000000000004,41.0,56.0
2024-04-21,P2,Chat,General,1,3.0,25.0,3.0,3.0,25.0,25.0
2024-04-21,P2,Chat,Tech,11,8.727272727272727,40.45454545454545,8.000000000000002,18.0,44.0,53.0
2024-04-21,P2,Email,Billing,53,87.67924528301887,116.32075471698113,90.0,143.8,115.0,175.0
2024-04-21,P2,Email,General,31,90.64516129032258,115.06451612903226,88.0,136.00000000000003,114.0,166.0
2024-04-21,P2,Email,Tech,61,90.70491803278688,131.39344262295083,92.0,145.0,134.00000000000003,184.0
2024-04-21,P2,Web,Billing,38,34.526315789473685,61.5,34.5,56.0,63.500000000000014,94.30000000000001
2024-04-21,P2,Web,General,11,29.90909090909091,53.18181818181818,28.0,58.0,44.0,84.0
2024-04-21,P2,Web,Tech,57,36.578947368421055,74.14035087719299,37.0,60.199999999999996,70.0,122.39999999999999
2024-04-21,P3,Chat,Billing,5,16.6,40.8,15.0,24.2,47.0,58.2
2024-04-21,P3,Chat,General,2,19.000000000000004,37.5,19.000000000000004,29.400000000000006,37.5,47.5
2024-04-21,P3,Chat,Tech,6,25.666666666666668,63.333333333333336,28.0,30.500000000000004,53.5,94.0
2024-04-21,P3,Email,Billing,16,92.5,117.5625,92.0,142.0,123.50000000000001,169.0
2024-04-21,P3,Email,General,18,91.61111111111111,115.16666666666667,88.0,131.20000000000005,107.0,167.6
2024-04-21,P3,Email,Tech,27,90.4074074074074,137.37037037037038,106.0,162.20000000000002,142.0,200.00000000000003
2024-04-21,P3,Web,Billing,18,47.166666666666664,73.66666666666667,48.0,72.6,75.5,97.7
2024-04-21,P3,Web,General,11,51.09090909090909,70.0909090909091,50.0,61.00000000000001,68.00000000000001,81.0
2024-04-21,P3,Web,Tech,14,51.785714285714285,103.92857142857143,50.5,71.4,96.0,147.9
2024-04-22,P1,Chat,Billing,2,0.0,26.0,0.0,0.0,26.0,29.2
2024-04-22,P1,Chat,General,3,0.0,21.0,0.0,0.0,19.0,27.0
2024-04-22,P1,Chat,Tech,5,0.0,43.2,0.0,0.0,44.0,51.8
2024-04-22,P1,Email,Billing,10,78.7,104.8,73.5,121.3,107.0,137.70000000000002
2024-04-22,P1,Email,General,5,45.4,68.0,44.0,70.2,77.0,89.0
2024-04-22,P1,Email,Tech,15,68.06666666666666,95.4,76.0,104.6,92.0,142.20000000000002
2024-04-22,P1,Web,Billing,7,15.142857142857142,40.0,19.0,26.200000000000003,42.0,57.2
2024-04-22,P1,Web,General,4,18.25,40.75,18.0,24.900000000000002,36.5,50.300000000000004
2024-04-22,P1,Web,Tech,15,12.866666666666667,69.86666666666666,2.0000000000000004,36.39999999999999,71.0,114.0
2024-04-22,P2,Chat,Billing,19,9.263157894736842,31.42105263157895,10.0,20.2,30.0,45.199999999999996
2024-04-22,P2,Chat,General,13,9.692307692307693,27.53846153846154,6.0,19.400000000000002,26.0,40.400000000000006
2024-04-22,P2,Chat,Tech,23,7.608695652173913,47.65217391304348,6.0,13.600000000000001,43.0,69.80000000000001
2024-04-22,P2,Email,Billing,110,91.82727272727273,119.97272727272727,90.5,149.3,121.5,177.10000000000002
2024-04-22,P2,Email,General,57,88.47368421052632,110.71929824561404,94.0,130.20000000000002,115.0,157.6
2024-04-22,P2,Email,Tech,128,91.2109375,130.59375,94.0,146.0,129.50000000000003,194.3
2024-04-22,P2,Web,Billing,67,35.208955223880594,66.65671641791045,36.0,59.0,67.00000000000001,97.0
2024-04-22,P2,Web,General,45,32.13333333333333,54.28888888888889,32.00000000000001,51.60000000000001,55.0,80.2
2024-04-22,P2,Web,Tech,93,38.623655913978496,86.34408602150538,37.0,62.00000000000001,76.0,137.8
2024-04-22,P3,Chat,Billing,12,15.75,44.083333333333336,16.0,26.6,40.0,68.9
2024-04-22,P3,Chat,General,7,18.428571428571427,44.285714285714285,18.0,23.4,40.0,58.80000000000001
2024-04-22,P3,Chat,Tech,10,20.1,57.4,18.5,30.1,51.5,83.69999999999999
2024-04-22,P3,Email,Billing,47,97.61702127659575,124.40425531914893,93.0,156.4,119.0,196.6
2024-04-22,P3,Email,General,31,94.41935483870968,116.80645161290323,86.0,157.0,108.0,177.0
2024-04-22,P3,Email,Tech,71,106.25352112676056,148.19718309859155,106.0,166.0,146.0,216.0
2024-04-22,P3,Web,Billing,33,43.696969696969695,70.21212121212122,42.0,70.0,70.0,105.8
2024-04-22,P3,Web,General,18,46.0,67.33333333333333,49.0,67.20000000000002,67.50000000000001,92.80000000000001
2024-04-22,P3,Web,Tech,36,44.611111111111114,80.83333333333333,47.0,68.5,75.0,120.0
2024-04-23,P1,Chat,Billing,4,0.0,26.75,0.0,0.0,26.5,44.300000000000004
2024-04-23,P1,Chat,General,1,1.0000000000000002,18.0,1.0000000000000002,1.0000000000000002,18.0,18.0
2024-04-23,P1,Chat,Tech,1,0.0,46.0,0.0,0.0,46.0,46.0
2024-04-23,P1,Email,Billing,15,78.8,108.26666666666667,80.0,137.60000000000002,104.0,167.0
2024-04-23,P1,Email,General,8,65.75,83.0,50.5,117.60000000000001,62.50000000000001,136.70000000000002
2024-04-23,P1,Email,Tech,11,71.9090909090909,107.45454545454545,76.0,126.00000000000001,112.0,171.0
2024-04-23,P1,Web,Billing,9,21.444444444444443,50.22222222222222,24.0,34.80000000000001,58.0,77.4
2024-04-23,P1,Web,General,6,12.333333333333334,28.166666666666668,12.0,23.5,26.5,45.5
2024-04-23,P1,Web,Tech,13,22.76923076923077,57.53846153846154,28.0,41.0,52.0,91.4
2024-04-23,P2,Chat,Billing,27,8.0,33.74074074074074,7.0,17.400000000000006,34.00000000000001,48.400000000000006
2024-04-23,P2,Chat,General,9,9.88888888888889,27.22222222222222,6.0,22.200000000000003,22.0,41.400000000000006
2024-04-23,P2,Chat,Tech,27,9.777777777777779,42.55555555555556,11.0,16.800000000000008,36.0,66.80000000000003
2024-04-23,P2,Email,Billing,117,88.64957264957265,115.76068376068376,91.0,145.4,114.0,172.4
2024-04-23,P2,Email,General,71,88.05633802816901,107.94366197183099,82.0,137.0,101.0,161.0
2024-04-23,P2,Email,Tech,144,92.70833333333333,130.80555555555554,93.0,151.70000000000002,129.00000000000003,189.0
2024-04-23,P2,Web,Billing,68,37.088235294117645,63.411764705882355,38.0,62.600000000000016,64.50000000000001,90.20000000000002
2024-04-23,P2,Web,General,37,33.027027027027025,55.432432432432435,35.0,53.99999999999999,57.0,80.79999999999998
2024-04-23,P2,Web,Tech,98,34.90816326530612,76.84693877551021,33.00000000000001,61.9,71.0,114.6
2024-04-23,P3,Chat,Billing,9,17.444444444444443,40.44444444444444,17.000000000000004,25.400000000000002,36.0,56.800000000000004
2024-04-23,P3,Chat,General,5,18.2,35.8,23.0,23.6,36.0,41.0
2024-04-23,P3,Chat,Tech,12,19.0,63.583333333333336,19.0,24.9,51.0,97.60000000000001
2024-04-23,P3,Email,Billing,56,103.66071428571429,130.35714285714286,99.0,166.5,131.00000000000003,196.0
2024-04-23,P3,Email,General,27,106.0,130.92592592592592,102.0,161.00000000000009,134.00000000000003,191.4000000000001
2024-04-23,P3,Email,Tech,74,101.05405405405405,140.71621621621622,109.0,152.7,139.0,205.90000000000003
2024-04-23,P3,Web,Billing,43,40.116279069767444,67.04651162790698,41.0,64.60000000000002,65.00000000000001,91.60000000000001
2024-04-23,P3,Web,General,22,45.63636363636363,67.9090909090909,49.5,66.40000000000002,69.5,91.80000000000001
2024-04-23,P3,Web,Tech,46,43.73913043478261,80.45652173913044,43.0,69.0,81.0,112.5
2024-04-24,P1,Chat,Billing,4,0.0,23.5,0.0,0.0,15.000000000000002,41.50000000000001
2024-04-24,P1,Chat,General,3,0.0,14.666666666666666,0.0,0.0,15.0,16.6
2024-04-24,P1,Chat,Tech,5,0.0,43.4,0.0,0.0,17.000000000000004,86.2
2024-04-24,P1,Email,Billing,12,61.666666666666664,86.08333333333333,56.5,114.60000000000001,87.0,138.3
2024-04-24,P1,Email,General,6,82.66666666666667,102.66666666666667,77.0,133.0,95.0,159.5
2024-04-24,P1,Email,Tech,18,72.94444444444444,110.72222222222223,74.5,109.9,115.5,154.70000000000002
2024-04-24,P1,Web,Billing,9,13.777777777777779,46.111111111111114,7.0,31.400000000000002,47.0,66.40000000000002
2024-04-24,P1,Web,General,7,29.142857142857142,53.57142857142857,35.0,46.400000000000006,55.0,82.4
2024-04-24,P1,Web,Tech,15,14.133333333333333,50.53333333333333,15.0,28.6,41.0,85.19999999999999
2024-04-24,P2,Chat,Billing,15,7.2,30.866666666666667,8.000000000000002,15.600000000000001,28.0,37.8
2024-04-24,P2,Chat,General,13,10.076923076923077,34.84615384615385,9.0,20.400000000000002,33.00000000000001,55.80000000000001
2024-04-24,P2,Chat,Tech,20,8.3,40.8,5.5,19.200000000000003,36.0,58.1
2024-04-24,P2,Email,Billing,117,93.33333333333333,120.66666666666667,89.0,158.0,117.0,185.80000000000004
2024-04-24,P2,Email,General,53,97.24528301886792,120.88679245283019,100.0,153.8,123.00000000000001,178.8
2024-04-24,P2,Email,Tech,173,92.76878612716763,135.46820809248555,93.0,150.0,134.00000000000003,201.0
2024-04-24,P2,Web,Billing,63,35.07936507936508,61.095238095238095,32.00000000000001,67.00000000000003,60.0,99.80000000000001
2024-04-24,P2,Web,General,37,33.2972972972973,53.810810810810814,35.0,59.199999999999996,53.0,90.8
2024-04-24,P2,Web,Tech,95,32.17894736842105,68.34736842105264,32.00000000000001,58.0,66.00000000000001,98.40000000000003
2024-04-24,P3,Chat,Billing,13,19.23076923076923,47.0,20.0,26.8,43.0,59.6
2024-04-24,P3,Chat,General,9,15.777777777777779,39.55555555555556,15.0,23.6,38.0,48.2
2024-04-24,P3,Chat,Tech,14,20.357142857142858,49.0,21.0,28.400000000000002,42.5,65.70000000000002
2024-04-24,P3,Email,Billing,34,106.20588235294117,128.91176470588235,106.5,166.6,126.00000000000001,196.9
2024-04-24,P3,Email,General,31,106.06451612903226,127.7741935483871,105.0,170.0,127.00000000000001,190.0
2024-04-24,P3,Email,Tech,78,95.01282051282051,134.02564102564102,92.0,157.6,127.00000000000003,213.3
2024-04-24,P3,Web,Billing,29,46.51724137931034,77.93103448275862,47.0,73.0,74.0,109.19999999999999
2024-04-24,P3,Web,General,14,43.857142857142854,66.28571428571429,44.0,72.20000000000002,66.0,90.7
2024-04-24,P3,Web,Tech,35,40.91428571428571,83.02857142857142,43.0,66.60000000000002,89.0,120.80000000000003
2024-04-25,P1,Chat,Billing,3,0.0,33.0,0.0,0.0,40.0,41.6
2024-04-25,P1,Chat,General,2,0.0,23.0,0.0,0.0,23.0,32.6
2024-04-25,P1,Chat,Tech,8,0.0,33.125,0.0,0.0,23.0,73.8
2024-04-25,P1,Email,Billing,14,75.78571428571429,100.21428571428571,88.5,117.80000000000001,112.5,136.10000000000002
2024-04-25,P1,Email,General,9,56.111111111111114,72.11111111111111,53.0,115.4,64.00000000000001,124.2
2024-04-25,P1,Email,Tech,15,78.4,123.46666666666667,71.0,145.4,116.0,178.4
2024-04-25,P1,Web,Billing,9,13.11111111111111,42.888888888888886,9.0,29.2,45.0,60.400000000000006
2024-04-25,P1,Web,General,5,11.2,31.0,15.0,19.6,39.0,44.0
2024-04-25,P1,Web,Tech,10,20.9,76.8,21.0,40.0,74.0,118.4
2024-04-25,P2,Chat,Billing,20,8.05,33.05,5.500000000000001,17.100000000000005,29.0,52.70000000000004
2024-04-25,P2,Chat,General,16,6.875000000000001,29.1875,6.5,14.000000000000002,28.0,45.0
2024-04-25,P2,Chat,Tech,19,9.631578947368421,53.578947368421055,9.0,16.400000000000002,49.0,89.4
2024-04-25,P2,Email,Billing,113,86.26548672566372,112.15929203539822,83.0,145.8,107.0,180.8
2024-04-25,P2,Email,General,48,95.875,117.58333333333333,92.0,144.60000000000002,114.0,166.70000000000005
2024-04-25,P2,Email,Tech,125,87.056,129.016,80.0,139.00000000000006,118.0,199.40000000000003
2024-04-25,P2,Web,Billing,65,33.44615384615385,63.36923076923077,32.00000000000001,59.0,58.0,99.2
2024-04-25,P2,Web,General,38,41.18421052631579,64.76315789473684,41.5,61.200000000000024,69.0,86.30000000000001
2024-04-25,P2,Web,Tech,87,33.666666666666664,67.82758620689656,31.000000000000004,64.20000000000003,64.00000000000001,107.4
2024-04-25,P3,Chat,Billing,12,22.416666666666668,49.333333333333336,22.0,31.900000000000006,46.5,76.7
2024-04-25,P3,Chat,General,3,20.333333333333336,48.0,16.000000000000004,26.400000000000002,46.0,50.8
2024-04-25,P3,Chat,Tech,8,17.5,53.125,15.000000000000002,27.9,51.0,66.4
2024-04-25,P3,Email,Billing,57,92.0701754385965,118.70175438596492,98.0,137.4,116.0,178.0
2024-04-25,P3,Email,General,35,96.82857142857142,121.14285714285714,88.0,163.40000000000003,112.0,184.6
2024-04-25,P3,Email,Tech,80,109.375,149.5375,110.0,171.3,143.5,218.20000000000002
2024-04-25,P3,Web,Billing,23,44.56521739130435,72.52173913043478,44.0,73.2,70.0,109.4
2024-04-25,P3,Web,General,23,47.52173913043478,67.82608695652173,49.0,74.0,76.0,97.4
2024-04-25,P3,Web,Tech,47,43.255319148936174,86.27659574468085,43.0,70.6,83.0,129.00000000000003
2024-04-26,P1,Chat,Billing,2,0.0,28.500000000000004,0.0,0.0,28.500000000000004,32.10000000000001
2024-04-26,P1,Chat,General,1,0.0,19.0,0.0,0.0,19.0,19.0
2024-04-26,P1,Chat,Tech,3,0.0,46.0,0.0,0.0,32.00000000000001,76.0
2024-04-26,P1,Email,Billing,15,73.06666666666666,103.46666666666667,61.00000000000001,136.20000000000002,89.0,172.79999999999998
2024-04-26,P1,Email,General,7,87.71428571428574,106.85714285714286,87.0,129.00000000000003,100.0,149.6
2024-04-26,P1,Email,Tech,18,66.88888888888889,98.94444444444444,55.5,127.70000000000003,81.0,149.9
2024-04-26,P1,Web,Billing,7,18.142857142857142,52.714285714285715,12.0,40.60000000000001,58.0,71.4
2024-04-26,P1,Web,General,7,14.0,38.142857142857146,10.0,30.400000000000006,44.0,50.0
2024-04-26,P1,Web,Tech,17,18.058823529411764,53.411764705882355,19.0,38.0,51.0,76.4
2024-04-26,P2,Chat,Billing,28,8.678571428571429,37.107142857142854,8.5,17.000000000000004,33.50000000000001,58.000000000000014
2024-04-26,P2,Chat,General,9,9.444444444444445,31.77777777777778,9.0,14.600000000000001,30.0,50.0
2024-04-26,P2,Chat,Tech,25,8.52,46.56,10.0,17.200000000000003,40.0,77.80000000000001
2024-04-26,P2,Email,Billing,108,90.43518518518519,117.16666666666667,95.0,151.0,119.0,177.3
2024-04-26,P2,Email,General,57,92.42105263157895,116.45614035087719,88.0,159.39999999999998,113.0,187.0
2024-04-26,P2,Email,Tech,136,88.93382352941177,128.0441176470588,84.0,148.0,128.50000000000003,189.5
2024-04-26,P2,Web,Billing,48,33.541666666666664,62.604166666666664,33.50000000000001,54.300000000000004,61.00000000000001,83.80000000000003
2024-04-26,P2,Web,General,26,31.26923076923077,52.53846153846154,34.5,52.0,57.0,83.0
2024-04-26,P2,Web,Tech,80,36.6875,78.75,37.0,62.200000000000024,71.0,118.60000000000005
2024-04-26,P3,Chat,Billing,6,13.166666666666666,41.166666666666664,14.0,18.0,33.5,64.5
2024-04-26,P3,Chat,General,8,18.625,44.0,17.000000000000004,25.3,43.5,53.9
2024-04-26,P3,Chat,Tech,10,19.7,51.6,20.0,30.0,52.5,67.70000000000002
2024-04-26,P3,Email,Billing,41,109.26829268292683,133.4878048780488,108.0,171.0,137.0,187.0
2024-04-26,P3,Email,General,28,114.75,138.53571428571428,117.5,163.5,145.0,182.9
2024-04-26,P3,Email,Tech,62,99.12903225806451,134.11290322580646,98.0,150.0,136.00000000000003,184.9
2024-04-26,P3,Web,Billing,25,48.96,77.92,46.0,84.00000000000001,71.0,121.0
2024-04-26,P3,Web,General,24,39.375,59.458333333333336,43.0,66.1,60.0,86.0
2024-04-26,P3,Web,Tech,41,44.80487804878049,79.1219512195122,49.0,67.00000000000001,82.0,112.0
2024-04-27,P1,Chat,Billing,2,0.0,34.0,0.0,0.0,34.0,42.0
2024-04-27,P1,Chat,General,2,0.0,23.0,0.0,0.0,23.0,26.2
2024-04-27,P1,Chat,Tech,2,0.0,33.5,0.0,0.0,33.5,48.3
2024-04-27,P1,Email,Billing,4,108.0,133.0,102.5,133.20000000000002,129.0,154.6
2024-04-27,P1,Email,General,2,9.0,35.5,9.0,16.2,35.5,49.5
2024-04-27,P1,Email,Tech,9,55.55555555555556,88.44444444444444,45.0,112.6,73.0,141.0
2024-04-27,P1,Web,Billing,5,12.8,49.60000000000001,12.0,27.400000000000006,33.00000000000001,77.4
2024-04-27,P1,Web,General,3,8.666666666666666,33.66666666666667,0.0,20.8,19.0,56.600000000000016
2024-04-27,P1,Web,Tech,7,15.285714285714286,65.0,0.0,38.60000000000001,56.0,115.00000000000003
2024-04-27,P2,Chat,Billing,9,6.888888888888889,33.333333333333336,4.000000000000001,14.4,31.000000000000004,47.2
2024-04-27,P2,Chat,General,6,5.833333333333335,33.333333333333336,4.5,11.500000000000002,27.5,60.0
2024-04-27,P2,Chat,Tech,13,8.000000000000002,47.30769230769231,8.000000000000002,16.200000000000006,51.0,69.0
2024-04-27,P2,Email,Billing,44,95.97727272727273,127.77272727272727,96.5,139.4,131.00000000000003,183.5
2024-04-27,P2,Email,General,28,89.25,112.25,91.0,126.00000000000001,109.0,165.4
2024-04-27,P2,Email,Tech,84,90.46428571428571,133.16666666666666,87.0,147.4,130.50000000000003,194.5
2024-04-27,P2,Web,Billing,34,29.41176470588235,57.970588235294116,31.500000000000007,51.099999999999994,60.0,90.8
2024-04-27,P2,Web,General,15,40.0,62.13333333333333,36.0,59.6,54.0,97.99999999999999
2024-04-27,P2,Web,Tech,38,35.421052631578945,79.76315789473684,36.5,59.90000000000001,73.0,121.20000000000002
2024-04-27,P3,Chat,Billing,3,20.666666666666668,51.333333333333336,21.0,21.0,50.0,60.400000000000006
2024-04-27,P3,Chat,General,2,20.500000000000004,34.0,20.500000000000004,29.700000000000006,34.0,42.8
2024-04-27,P3,Chat,Tech,8,19.875,67.25,18.0,29.199999999999996,61.0,98.6
2024-04-27,P3,Email,Billing,25,111.56,139.0,115.0,156.4,141.0,203.20000000000002
2024-04-27,P3,Email,General,19,94.84210526315789,116.26315789473684,92.0,150.2,124.00000000000001,165.79999999999998
2024-04-27,P3,Email,Tech,32,101.78125,145.0,109.5,164.8,142.0,253.30000000000015
2024-04-27,P3,Web,Billing,21,41.0,64.71428571428571,39.0,59.0,61.00000000000001,92.0
2024-04-27,P3,Web,General,3,55.0,73.0,52.0,88.8,79.0,105.4
2024-04-27,P3,Web,Tech,15,49.13333333333333,93.4,48.0,66.00000000000001,92.0,130.6
2024-04-28,P1,Email,Billing,7,73.85714285714286,104.14285714285714,64.00000000000001,125.80000000000003,106.0,142.20000000000002
2024-04-28,P1,Email,General,5,61.0,92.6,58.0,104.6,99.0,138.4
2024-04-28,P1,Email,Tech,14,69.42857142857143,100.5,63.500000000000014,105.2,94.5,142.1
2024-04-28,P1,Web,Billing,3,15.666666666666666,54.333333333333336,0.0,37.6,47.0,74.2
2024-04-28,P1,Web,General,5,21.800000000000004,53.6,31.000000000000004,39.2,55.0,78.0
2024-04-28,P1,Web,Tech,5,18.8,55.8,20.0,37.800000000000004,71.0,71.6
2024-04-28,P2,Chat,Billing,9,9.0,36.333333333333336,8.000000000000002,15.600000000000001,25.0,65.00000000000001
2024-04-28,P2,Chat,General,7,13.285714285714286,34.57142857142857,12.0,22.200000000000003,27.0,51.800000000000004
2024-04-28,P2,Chat,Tech,17,10.529411764705882,45.94117647058823,9.0,21.200000000000003,40.0,67.00000000000001
2024-04-28,P2,Email,Billing,51,89.72549019607843,116.29411764705883,94.0,134.00000000000003,119.0,174.0
2024-04-28,P2,Email,General,32,87.59375,110.09375,86.5,131.90000000000003,109.0,156.20000000000002
2024-04-28,P2,Email,Tech,66,86.18181818181819,126.24242424242425,75.0,139.5,124.50000000000001,186.5
2024-04-28,P2,Web,Billing,32,40.53125,64.0625,40.0,66.90000000000002,60.5,94.00000000000003
2024-04-28,P2,Web,General,22,33.59090909090909,54.72727272727273,35.0,56.900000000000006,53.5,74.80000000000001
2024-04-28,P2,Web,Tech,43,35.81395348837209,74.65116279069767,40.0,55.60000000000001,72.0,105.00000000000003
2024-04-28,P3,Chat,Billing,2,21.5,45.0,21.5,22.7,45.0,48.2
2024-04-28,P3,Chat,General,4,15.75,38.0,17.0,18.7,34.5,52.900000000000006
2024-04-28,P3,Chat,Tech,6,16.0,50.5,14.5,23.0,47.5,59.00000000000001
2024-04-28,P3,Email,Billing,26,80.46153846153847,109.96153846153847,74.5,145.5,105.0,189.5
2024-04-28,P3,Email,General,14,100.14285714285714,120.92857142857143,86.0,150.90000000000003,108.5,168.60000000000002
2024-04-28,P3,Email,Tech,25,98.72,135.24,101.0,155.0,138.0,202.60000000000002
2024-04-28,P3,Web,Billing,14,42.785714285714285,68.28571428571429,43.5,54.400000000000006,61.50000000000001,89.7
2024-04-28,P3,Web,General,6,38.166666666666664,56.16666666666668,38.5,47.5,59.50000000000001,65.00000000000001
2024-04-28,P3,Web,Tech,24,37.875,80.33333333333333,40.5,63.10000000000001,74.0,137.8
2024-04-29,P1,Chat,Billing,3,0.3333333333333334,18.666666666666668,0.0,0.8000000000000003,17.000000000000004,25.0
2024-04-29,P1,Chat,General,1,0.0,29.0,0.0,0.0,29.0,29.0
2024-04-29,P1,Chat,Tech,1,0.0,32.00000000000001,0.0,0.0,32.00000000000001,32.00000000000001
2024-04-29,P1,Email,Billing,13,64.15384615384616,87.46153846153847,63.00000000000001,109.20000000000002,87.0,128.80000000000004
2024-04-29,P1,Email,General,8,55.375,82.75,62.00000000000001,89.7,85.0,114.60000000000001
2024-04-29,P1,Email,Tech,12,73.08333333333333,119.0,77.0,109.0,119.0,149.5
2024-04-29,P1,Web,Billing,15,17.733333333333334,38.333333333333336,15.0,36.8,31.000000000000004,62.60000000000001
2024-04-29,P1,Web,General,5,9.8,36.0,0.0,26.6,37.0,52.6
2024-04-29,P1,Web,Tech,14,15.0,58.0,9.5,36.7,55.5,81.7
2024-04-29,P2,Chat,Billing,20,10.1,40.4,9.5,17.200000000000006,37.5,56.90000000000003
2024-04-29,P2,Chat,General,8,11.375,35.125,12.0,16.300000000000004,33.5,46.5
2024-04-29,P2,Chat,Tech,24,8.208333333333334,46.0,7.500000000000001,17.4,46.0,68.10000000000001
2024-04-29,P2,Email,Billing,113,91.67256637168141,119.19469026548673,94.0,152.8,117.0,186.2
2024-04-29,P2,Email,General,53,92.0,116.49056603773585,88.0,146.4,113.0,171.8
2024-04-29,P2,Email,Tech,157,88.43312101910828,128.9171974522293,92.0,137.4,127.00000000000001,185.4
2024-04-29,P2,Web,Billing,59,34.067796610169495,62.389830508474574,34.00000000000001,58.2,62.00000000000001,94.4
2024-04-29,P2,Web,General,47,36.48936170212766,57.234042553191486,37.0,65.00000000000001,56.0,84.4
2024-04-29,P2,Web,Tech,87,37.64367816091954,77.8735632183908,37.0,59.60000000000002,73.0,118.00000000000003
2024-04-29,P3,Chat,Billing,12,19.083333333333332,49.166666666666664,19.0,23.8,45.0,72.80000000000001
2024-04-29,P3,Chat,General,5,14.6,41.8,16.000000000000004,19.6,40.0,53.800000000000004
2024-04-29,P3,Chat,Tech,19,18.57894736842105,51.578947368421055,17.000000000000004,29.4,48.0,67.80000000000001
2024-04-29,P3,Email,Billing,58,97.74137931034483,124.86206896551724,101.0,144.60000000000002,128.50000000000003,168.9
2024-04-29,P3,Email,General,28,100.35714285714286,122.57142857142857,92.5,148.4,112.0,176.70000000000002
2024-04-29,P3,Email,Tech,67,101.14925373134328,137.77611940298507,97.0,169.0,134.00000000000003,200.39999999999998
2024-04-29,P3,Web,Billing,31,35.806451612903224,62.61290322580645,37.0,58.0,57.0,99.0
2024-04-29,P3,Web,General,15,46.93333333333333,68.13333333333334,47.0,79.0,65.00000000000001,100.8
2024-04-29,P3,Web,Tech,43,40.76744186046512,86.67441860465117,37.0,63.00000000000001,82.0,134.00000000000003
2024-04-30,P1,Chat,Billing,3,0.0,23.0,0.0,0.0,20.0,37.6
2024-04-30,P1,Chat,General,1,0.0,28.0,0.0,0.0,28.0,28.0
2024-04-30,P1,Chat,Tech,3,0.0,114.33333333333333,0.0,0.0,33.00000000000001,237.0
2024-04-30,P1,Email,Billing,12,77.91666666666667,106.0,99.5,115.7,126.50000000000001,167.20000000000002
2024-04-30,P1,Email,General,11,81.81818181818183,104.36363636363636,75.0,126.00000000000001,93.0,156.0
2024-04-30,P1,Email,Tech,18,60.05555555555556,91.22222222222223,63.500000000000014,86.70000000000002,91.0,133.40000000000003
2024-04-30,P1,Web,Billing,7,21.571428571428573,48.285714285714285,28.0,35.00000000000001,49.0,71.4
2024-04-30,P1,Web,General,4,12.000000000000002,38.75,12.500000000000004,21.200000000000003,39.5,58.10000000000001
2024-04-30,P1,Web,Tech,14,25.357142857142858,50.642857142857146,23.5,52.40000000000001,53.0,83.10000000000001
2024-04-30,P2,Chat,Billing,17,7.588235294117647,34.588235294117645,8.000000000000002,13.0,31.000000000000004,49.4
2024-04-30,P2,Chat,General,14,7.642857142857143,29.571428571428573,6.500000000000001,15.700000000000003,27.0,51.700000000000024
2024-04-30,P2,Chat,Tech,22,9.5,50.27272727272727,10.0,20.700000000000006,46.0,83.50000000000003
2024-04-30,P2,Email,Billing,110,90.44545454545455,117.50909090909092,89.0,140.10000000000002,119.5,174.5000000000001
2024-04-30,P2,Email,General,49,83.95918367346938,105.20408163265306,91.0,137.4,115.0,155.0
2024-04-30,P2,Email,Tech,147,89.61904761904762,133.66666666666666,90.0,146.4,130.00000000000003,212.4
2024-04-30,P2,Web,Billing,78,31.705128205128204,58.19230769230769,30.5,57.599999999999994,56.0,85.0
2024-04-30,P2,Web,General,35,35.17142857142857,58.4,36.0,54.0,56.0,93.0
2024-04-30,P2,Web,Tech,86,31.953488372093023,71.84883720930233,31.000000000000004,54.0,64.00000000000001,113.5
2024-04-30,P3,Chat,Billing,5,17.0,42.6,19.0,24.2,46.0,57.800000000000004
2024-04-30,P3,Chat,General,3,15.333333333333334,41.0,14.0,21.2,42.0,44.4
2024-04-30,P3,Chat,Tech,20,16.4,56.85,16.000000000000004,24.1,51.5,99.30000000000001
2024-04-30,P3,Email,Billing,50,94.32,120.76,94.0,142.1,119.0,175.3
2024-04-30,P3,Email,General,34,98.08823529411765,121.88235294117646,89.0,160.5,123.50000000000001,188.0
2024-04-30,P3,Email,Tech,68,101.38235294117646,145.08823529411765,103.5,156.9,137.0,219.50000000000003
2024-04-30,P3,Web,Billing,46,43.41304347826087,73.47826086956522,40.0,68.5,73.5,98.5
2024-04-30,P3,Web,General,23,47.43478260869565,69.0,46.0,76.60000000000001,63.00000000000001,103.60000000000001
2024-04-30,P3,Web,Tech,40,42.85,83.5,42.0,66.10000000000002,82.5,116.0
2024-05-01,P1,Chat,Billing,1,0.0,19.0,0.0,0.0,19.0,19.0
2024-05-01,P1,Chat,General,1,2.0000000000000004,31.000000000000004,2.0000000000000004,2.0000000000000004,31.000000000000004,31.000000000000004
2024-05-01,P1,Chat,Tech,3,0.3333333333333334,54.0,0.0,0.8000000000000003,55.0,64.60000000000001
2024-05-01,P1,Email,Billing,12,68.16666666666667,94.75,68.5,101.5,96.5,133.20000000000005
2024-05-01,P1,Email,General,9,68.11111111111111,86.66666666666667,81.0,127.40000000000002,91.0,148.4
